       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 26.240832  34.383538       3.242  3.241684  0.009753
 26.440832  34.383538       3.242  3.241908  0.002845
 26.640832  34.383538       3.242  3.242114 -0.003522
 26.840832  34.383538       3.242  3.242321 -0.009889
 27.040832  34.383538       3.242  3.242476 -0.014675
 27.240832  34.383538       3.242  3.242498 -0.015352
 27.440832  34.383538       3.242  3.242318 -0.009798
 27.640832  34.383538       3.242  3.242138 -0.004244
 27.840832  34.383538       3.242  3.241956  0.001355
 28.040832  34.383538       3.242  3.241748  0.007766
 28.240832  34.383538       3.242  3.241662  0.010431
 31.640832  34.383538       3.242  3.258579 -0.511369
 31.840832  34.383538       3.242  3.263228 -0.654779
 32.040832  34.383538       3.242  3.264844 -0.704629
 32.240832  34.383538       3.242  3.264174 -0.683948
 32.440832  34.383538       3.242  3.263095 -0.650670
 32.640832  34.383538       3.242  3.262863 -0.643535
 32.840832  34.383538       3.242  3.262377 -0.628544
 33.040832  34.383538       3.242  3.260668 -0.575804
 33.240832  34.383538       3.242  3.259025 -0.525141
 33.440832  34.383538       3.242  3.258546 -0.510376
 33.640832  34.383538       3.242  3.258763 -0.517059
 33.840832  34.383538       3.242  3.258876 -0.520536
 34.040832  34.383538       3.242  3.257885 -0.489966
 34.240832  34.383538       3.242  3.256916 -0.460074
 34.440832  34.383538       3.242  3.258214 -0.500126
 34.640832  34.383538       3.242  3.259469 -0.538823
 35.440832  34.383538       3.242  3.252563 -0.325832
 35.640832  34.383538       3.242  3.249986 -0.246315
 24.640832  34.583538       3.242  3.242032 -0.000993
 24.840832  34.583538       3.242  3.241917  0.002574
 25.040832  34.583538       3.242  3.241801  0.006141
 25.240832  34.583538       3.242  3.241684  0.009753
 25.440832  34.583538       3.242  3.241577  0.013050
 25.640832  34.583538       3.242  3.241548  0.013953
 25.840832  34.583538       3.242  3.241540  0.014178
 26.040832  34.583538       3.242  3.241551  0.013862
 26.240832  34.583538       3.242  3.241756  0.007541
 26.440832  34.583538       3.242  3.241974  0.000813
 26.640832  34.583538       3.242  3.242161 -0.004967
 26.840832  34.583538       3.242  3.242348 -0.010747
 27.040832  34.583538       3.242  3.242480 -0.014811
 27.240832  34.583538       3.242  3.242423 -0.013050
 27.440832  34.583538       3.242  3.242236 -0.007270
 27.640832  34.583538       3.242  3.242082 -0.002529
 27.840832  34.583538       3.242  3.241936  0.001987
 28.040832  34.583538       3.242  3.241760  0.007405
 28.240832  34.583538       3.242  3.241662  0.010431
 28.440832  34.583538       3.242  3.241662  0.010431
 31.240832  34.583538       3.242  3.255759 -0.424403
 31.440832  34.583538       3.242  3.256053 -0.433479
 31.640832  34.583538       3.242  3.260309 -0.564742
 31.840832  34.583538       3.242  3.263857 -0.674195
 32.040832  34.583538       3.242  3.267340 -0.781616
 32.240832  34.583538       3.242  3.267997 -0.801891
 32.440832  34.583538       3.242  3.269035 -0.833905
 32.640832  34.583538       3.242  3.269477 -0.847541
 32.840832  34.583538       3.242  3.269182 -0.838420
 33.040832  34.583538       3.242  3.268189 -0.807806
 33.240832  34.583538       3.242  3.266687 -0.761478
 33.440832  34.583538       3.242  3.265263 -0.717543
 33.640832  34.583538       3.242  3.265149 -0.714021
 33.840832  34.583538       3.242  3.264651 -0.698668
 34.040832  34.583538       3.242  3.263348 -0.658481
 34.240832  34.583538       3.242  3.261528 -0.602355
 34.440832  34.583538       3.242  3.261108 -0.589396
 34.640832  34.583538       3.242  3.261786 -0.610302
 34.840832  34.583538       3.242  3.260451 -0.569121
 35.040832  34.583538       3.242  3.258542 -0.510241
 35.240832  34.583538       3.242  3.254278 -0.378707
 35.440832  34.583538       3.242  3.252211 -0.314949
 35.640832  34.583538       3.242  3.250223 -0.253630
 35.840832  34.583538       3.242  3.248176 -0.190505
 36.040832  34.583538       3.242  3.244528 -0.077981
 36.240832  34.583538       3.242  3.242490 -0.015127
 36.440832  34.583538       3.242  3.241189  0.025015
 36.640832  34.583538       3.242  3.239891  0.065067
 36.840832  34.583538       3.242  3.238473  0.108776
 37.040832  34.583538       3.242  3.237257  0.146299
 24.440832  34.783538       3.242  3.242430 -0.013275
 24.640832  34.783538       3.242  3.242250 -0.007721
 24.840832  34.783538       3.242  3.242094 -0.002890
 25.040832  34.783538       3.242  3.241959  0.001264
 25.240832  34.783538       3.242  3.241843  0.004831
 25.440832  34.783538       3.242  3.241717  0.008715
 25.640832  34.783538       3.242  3.241599  0.012372
 25.840832  34.783538       3.242  3.241634  0.011289
 26.040832  34.783538       3.242  3.241693  0.009482
 26.240832  34.783538       3.242  3.241876  0.003838
 26.440832  34.783538       3.242  3.242054 -0.001671
 26.640832  34.783538       3.242  3.242212 -0.006547
 26.840832  34.783538       3.242  3.242259 -0.007992
 27.040832  34.783538       3.242  3.242252 -0.007766
 27.240832  34.783538       3.242  3.242165 -0.005102
 27.440832  34.783538       3.242  3.242012 -0.000361
 27.640832  34.783538       3.242  3.241893  0.003296
 27.840832  34.783538       3.242  3.241349  0.020094
 28.040832  34.783538       3.242  3.240807  0.036801
 28.240832  34.783538       3.242  3.240343  0.051114
 28.440832  34.783538       3.242  3.240072  0.059468
 28.640832  34.783538       3.242  3.239879  0.065428
 31.040832  34.783538       3.242  3.254465 -0.384487
 31.240832  34.783538       3.242  3.255136 -0.405167
 31.440832  34.783538       3.242  3.257088 -0.465403
 31.640832  34.783538       3.242  3.260464 -0.569528
 31.840832  34.783538       3.242  3.264324 -0.688599
 32.040832  34.783538       3.242  3.267760 -0.794576
 32.240832  34.783538       3.242  3.271050 -0.896037
 32.440832  34.783538       3.242  3.273774 -0.980068
 32.640832  34.783538       3.242  3.274733 -1.009644
 32.840832  34.783538       3.242  3.274380 -0.998762
 33.040832  34.783538       3.242  3.274886 -1.014385
 33.240832  34.783538       3.242  3.274815 -1.012173
 33.440832  34.783538       3.242  3.273059 -0.958033
 33.640832  34.783538       3.242  3.270893 -0.891205
 33.840832  34.783538       3.242  3.268807 -0.826861
 34.040832  34.783538       3.242  3.267371 -0.782565
 34.240832  34.783538       3.242  3.265144 -0.713885
 34.440832  34.783538       3.242  3.263544 -0.664532
 34.640832  34.783538       3.242  3.261995 -0.616759
 34.840832  34.783538       3.242  3.260447 -0.568986
 35.040832  34.783538       3.242  3.257975 -0.492766
 35.240832  34.783538       3.242  3.254289 -0.379068
 35.440832  34.783538       3.242  3.252186 -0.314182
 35.640832  34.783538       3.242  3.250223 -0.253630
 35.840832  34.783538       3.242  3.248273 -0.193485
 36.040832  34.783538       3.242  3.244909 -0.089721
 36.240832  34.783538       3.242  3.242467 -0.014404
 36.440832  34.783538       3.242  3.241195  0.024835
 36.640832  34.783538       3.242  3.239923  0.064074
 36.840832  34.783538       3.242  3.238668  0.102771
 37.040832  34.783538       3.242  3.237257  0.146299
 37.240832  34.783538       3.242  3.237257  0.146299
 24.440832  34.983538       3.242  3.242578 -0.017836
 24.640832  34.983538       3.242  3.242435 -0.013411
 24.840832  34.983538       3.242  3.242231 -0.007134
 25.040832  34.983538       3.242  3.242082 -0.002529
 25.240832  34.983538       3.242  3.241962  0.001174
 25.440832  34.983538       3.242  3.241833  0.005148
 25.640832  34.983538       3.242  3.241744  0.007902
 25.840832  34.983538       3.242  3.241751  0.007676
 26.040832  34.983538       3.242  3.241827  0.005328
 26.240832  34.983538       3.242  3.241946  0.001671
 26.440832  34.983538       3.242  3.242101 -0.003116
 26.640832  34.983538       3.242  3.242154 -0.004741
 26.840832  34.983538       3.242  3.242132 -0.004064
 27.040832  34.983538       3.242  3.242091 -0.002800
 27.240832  34.983538       3.242  3.241949  0.001580
 27.440832  34.983538       3.242  3.241745  0.007857
 27.640832  34.983538       3.242  3.241063  0.028899
 27.840832  34.983538       3.242  3.240457  0.047592
 28.040832  34.983538       3.242  3.239784  0.068363
 28.240832  34.983538       3.242  3.239295  0.083445
 28.440832  34.983538       3.242  3.238621  0.104216
 28.640832  34.983538       3.242  3.237730  0.131714
 28.840832  34.983538       3.242  3.236592  0.166799
 30.640832  34.983538       3.242  3.244194 -0.067686
 30.840832  34.983538       3.242  3.248883 -0.212314
 31.040832  34.983538       3.242  3.251041 -0.278871
 31.240832  34.983538       3.242  3.252588 -0.326599
 31.440832  34.983538       3.242  3.257952 -0.492044
 31.640832  34.983538       3.242  3.263704 -0.669454
 31.840832  34.983538       3.242  3.268375 -0.813540
 32.040832  34.983538       3.242  3.271140 -0.898836
 32.240832  34.983538       3.242  3.275037 -1.019036
 32.440832  34.983538       3.242  3.280758 -1.195498
 32.640832  34.983538       3.242  3.284670 -1.316150
 32.840832  34.983538       3.242  3.285517 -1.342294
 33.040832  34.983538       3.242  3.285257 -1.334257
 33.240832  34.983538       3.242  3.283390 -1.276685
 33.440832  34.983538       3.242  3.279574 -1.158969
 33.640832  34.983538       3.242  3.277151 -1.084239
 33.840832  34.983538       3.242  3.275239 -1.025268
 34.040832  34.983538       3.242  3.272764 -0.948912
 34.240832  34.983538       3.242  3.268641 -0.821758
 34.440832  34.983538       3.242  3.265456 -0.723503
 34.640832  34.983538       3.242  3.264329 -0.688735
 34.840832  34.983538       3.242  3.262726 -0.639291
 35.040832  34.983538       3.242  3.260253 -0.563026
 35.240832  34.983538       3.242  3.257097 -0.465674
 35.440832  34.983538       3.242  3.255964 -0.430724
 35.640832  34.983538       3.242  3.254270 -0.378481
 35.840832  34.983538       3.242  3.251651 -0.297701
 36.040832  34.983538       3.242  3.246446 -0.137133
 36.240832  34.983538       3.242  3.242973 -0.030027
 36.440832  34.983538       3.242  3.241931  0.002122
 36.640832  34.983538       3.242  3.240738  0.038923
 36.840832  34.983538       3.242  3.238665  0.102861
 37.040832  34.983538       3.242  3.235360  0.204819
 37.240832  34.983538       3.242  3.234070  0.244599
 37.440832  34.983538       3.242  3.233088  0.274898
 24.040832  35.183538       3.242  3.242966 -0.029802
 24.240832  35.183538       3.242  3.242858 -0.026460
 24.440832  35.183538       3.242  3.242748 -0.023074
 24.640832  35.183538       3.242  3.242586 -0.018062
 24.840832  35.183538       3.242  3.242457 -0.014088
 25.040832  35.183538       3.242  3.242304 -0.009392
 25.240832  35.183538       3.242  3.242133 -0.004109
 25.440832  35.183538       3.242  3.241921  0.002438
 25.640832  35.183538       3.242  3.241859  0.004335
 25.840832  35.183538       3.242  3.241868  0.004064
 26.040832  35.183538       3.242  3.241939  0.001896
 26.240832  35.183538       3.242  3.242018 -0.000542
 26.440832  35.183538       3.242  3.242108 -0.003341
 26.640832  35.183538       3.242  3.242102 -0.003161
 26.840832  35.183538       3.242  3.242032 -0.000993
 27.040832  35.183538       3.242  3.241895  0.003251
 27.240832  35.183538       3.242  3.241728  0.008399
 27.440832  35.183538       3.242  3.241103  0.027679
 27.640832  35.183538       3.242  3.240318  0.051882
 27.840832  35.183538       3.242  3.239570  0.074956
 28.040832  35.183538       3.242  3.239036  0.091437
 28.240832  35.183538       3.242  3.238409  0.110763
 28.440832  35.183538       3.242  3.237256  0.146344
 28.640832  35.183538       3.242  3.236544  0.168289
 28.840832  35.183538       3.242  3.235805  0.191092
 29.040832  35.183538       3.242  3.235692  0.194569
 29.240832  35.183538       3.242  3.235667  0.195336
 29.440832  35.183538       3.242  3.235862  0.189331
 29.640832  35.183538       3.242  3.236079  0.182648
 29.840832  35.183538       3.242  3.236295  0.175965
 30.040832  35.183538       3.242  3.236532  0.168650
 30.240832  35.183538       3.242  3.237903  0.126386
 30.440832  35.183538       3.242  3.239050  0.090985
 30.640832  35.183538       3.242  3.241245  0.023299
 30.840832  35.183538       3.242  3.244811 -0.086696
 31.040832  35.183538       3.242  3.248766 -0.208702
 31.240832  35.183538       3.242  3.255086 -0.403632
 31.440832  35.183538       3.242  3.259494 -0.539591
 31.640832  35.183538       3.242  3.265255 -0.717317
 31.840832  35.183538       3.242  3.270596 -0.882039
 32.040832  35.183538       3.242  3.277107 -1.082884
 32.240832  35.183538       3.242  3.283349 -1.275421
 32.440832  35.183538       3.242  3.289196 -1.455766
 32.640832  35.183538       3.242  3.291708 -1.533250
 32.840832  35.183538       3.242  3.292756 -1.565581
 33.040832  35.183538       3.242  3.292386 -1.554157
 33.240832  35.183538       3.242  3.291234 -1.518621
 33.440832  35.183538       3.242  3.287044 -1.389390
 33.640832  35.183538       3.242  3.281696 -1.224442
 33.840832  35.183538       3.242  3.278455 -1.124471
 34.040832  35.183538       3.242  3.276800 -1.073402
 34.240832  35.183538       3.242  3.273548 -0.973115
 34.440832  35.183538       3.242  3.270177 -0.869125
 34.640832  35.183538       3.242  3.267201 -0.777327
 34.840832  35.183538       3.242  3.267119 -0.774798
 35.040832  35.183538       3.242  3.266677 -0.761162
 35.240832  35.183538       3.242  3.264112 -0.682052
 35.440832  35.183538       3.242  3.261517 -0.601994
 35.640832  35.183538       3.242  3.259303 -0.533721
 35.840832  35.183538       3.242  3.256254 -0.439665
 36.040832  35.183538       3.242  3.251531 -0.293998
 36.240832  35.183538       3.242  3.246816 -0.148557
 36.440832  35.183538       3.242  3.242861 -0.026551
 36.640832  35.183538       3.242  3.240451  0.047773
 36.840832  35.183538       3.242  3.237518  0.138262
 37.040832  35.183538       3.242  3.234337  0.236381
 37.240832  35.183538       3.242  3.231510  0.323574
 37.440832  35.183538       3.242  3.229107  0.397672
 37.640832  35.183538       3.242  3.226289  0.484593
 37.840832  35.183538       3.242  3.222775  0.593008
 38.040832  35.183538       3.242  3.221412  0.635046
 38.440832  35.183538       3.242  3.223656  0.565825
 38.640832  35.183538       3.242  3.225919  0.496017
 38.840832  35.183538       3.242  3.228001  0.431808
 39.040832  35.183538       3.242  3.230385  0.358252
 39.240832  35.183538       3.242  3.232846  0.282348
 24.040832  35.383538       3.242  3.243238 -0.038200
 24.240832  35.383538       3.242  3.243105 -0.034091
 24.440832  35.383538       3.242  3.243110 -0.034227
 24.640832  35.383538       3.242  3.243028 -0.031698
 24.840832  35.383538       3.242  3.242840 -0.025918
 25.040832  35.383538       3.242  3.242668 -0.020590
 25.240832  35.383538       3.242  3.242520 -0.016030
 25.440832  35.383538       3.242  3.242487 -0.015036
 25.640832  35.383538       3.242  3.242423 -0.013050
 25.840832  35.383538       3.242  3.242404 -0.012463
 26.040832  35.383538       3.242  3.242477 -0.014720
 26.240832  35.383538       3.242  3.242482 -0.014856
 26.440832  35.383538       3.242  3.242092 -0.002845
 26.640832  35.383538       3.242  3.241565  0.013411
 26.840832  35.383538       3.242  3.241351  0.020003
 27.040832  35.383538       3.242  3.241268  0.022577
 27.240832  35.383538       3.242  3.241268  0.022577
 27.440832  35.383538       3.242  3.240251  0.053959
 27.640832  35.383538       3.242  3.238561  0.106067
 27.840832  35.383538       3.242  3.237951  0.124896
 28.040832  35.383538       3.242  3.237967  0.124399
 28.240832  35.383538       3.242  3.237421  0.141242
 28.440832  35.383538       3.242  3.236319  0.175243
 28.640832  35.383538       3.242  3.235907  0.187931
 28.840832  35.383538       3.242  3.235796  0.191363
 29.040832  35.383538       3.242  3.235685  0.194795
 29.240832  35.383538       3.242  3.235736  0.193214
 29.440832  35.383538       3.242  3.235890  0.188473
 29.640832  35.383538       3.242  3.236098  0.182061
 29.840832  35.383538       3.242  3.236305  0.175649
 30.040832  35.383538       3.242  3.236787  0.160794
 30.240832  35.383538       3.242  3.238124  0.119568
 30.440832  35.383538       3.242  3.239170  0.087283
 30.640832  35.383538       3.242  3.240166  0.056578
 30.840832  35.383538       3.242  3.242261 -0.008037
 31.040832  35.383538       3.242  3.249034 -0.216965
 31.240832  35.383538       3.242  3.256103 -0.435014
 31.440832  35.383538       3.242  3.261288 -0.594950
 31.640832  35.383538       3.242  3.266744 -0.763239
 31.840832  35.383538       3.242  3.273279 -0.964806
 32.040832  35.383538       3.242  3.284728 -1.317956
 32.240832  35.383538       3.242  3.291339 -1.521872
 32.440832  35.383538       3.242  3.296832 -1.691290
 32.640832  35.383538       3.242  3.298979 -1.757531
 32.840832  35.383538       3.242  3.300291 -1.797989
 33.040832  35.383538       3.242  3.299787 -1.782456
 33.240832  35.383538       3.242  3.298458 -1.741456
 33.440832  35.383538       3.242  3.293860 -1.599627
 33.640832  35.383538       3.242  3.288291 -1.427861
 33.840832  35.383538       3.242  3.281982 -1.233247
 34.040832  35.383538       3.242  3.280339 -1.182584
 34.240832  35.383538       3.242  3.278628 -1.129799
 34.440832  35.383538       3.242  3.275233 -1.025087
 34.640832  35.383538       3.242  3.272551 -0.942365
 34.840832  35.383538       3.242  3.271776 -0.918433
 35.040832  35.383538       3.242  3.272307 -0.934824
 35.240832  35.383538       3.242  3.270880 -0.890799
 35.440832  35.383538       3.242  3.268637 -0.821623
 35.640832  35.383538       3.242  3.263938 -0.676678
 35.840832  35.383538       3.242  3.260512 -0.571018
 36.040832  35.383538       3.242  3.256589 -0.450005
 36.240832  35.383538       3.242  3.251300 -0.286864
 36.440832  35.383538       3.242  3.245222 -0.099384
 36.640832  35.383538       3.242  3.239703  0.070847
 36.840832  35.383538       3.242  3.236364  0.173843
 37.040832  35.383538       3.242  3.233433  0.264241
 37.240832  35.383538       3.242  3.230396  0.357936
 37.440832  35.383538       3.242  3.225481  0.509518
 37.640832  35.383538       3.242  3.223332  0.575804
 37.840832  35.383538       3.242  3.221582  0.629809
 38.040832  35.383538       3.242  3.221457  0.633647
 38.240832  35.383538       3.242  3.222194  0.610934
 38.440832  35.383538       3.242  3.224214  0.548622
 38.640832  35.383538       3.242  3.225967  0.494527
 38.840832  35.383538       3.242  3.227693  0.441290
 39.040832  35.383538       3.242  3.229462  0.386744
 39.240832  35.383538       3.242  3.233244  0.270066
 39.440832  35.383538       3.242  3.234953  0.217372
 39.640832  35.383538       3.242  3.236326  0.175017
 39.840832  35.383538       3.242  3.237701  0.132617
 40.040832  35.383538       3.242  3.239142  0.088141
 40.240832  35.383538       3.242  3.240374  0.050166
 23.840832  35.583538       3.242  3.243662 -0.051250
 24.040832  35.583538       3.242  3.243464 -0.045154
 24.240832  35.583538       3.242  3.243432 -0.044161
 24.440832  35.583538       3.242  3.243419 -0.043754
 24.640832  35.583538       3.242  3.243416 -0.043664
 24.840832  35.583538       3.242  3.243228 -0.037884
 25.040832  35.583538       3.242  3.243045 -0.032240
 25.240832  35.583538       3.242  3.243076 -0.033188
 25.440832  35.583538       3.242  3.243113 -0.034317
 25.640832  35.583538       3.242  3.243098 -0.033866
 25.840832  35.583538       3.242  3.243014 -0.031292
 26.040832  35.583538       3.242  3.242868 -0.026776
 26.240832  35.583538       3.242  3.242278 -0.008579
 26.440832  35.583538       3.242  3.241675  0.010024
 26.640832  35.583538       3.242  3.241012  0.030479
 26.840832  35.583538       3.242  3.240448  0.047863
 27.040832  35.583538       3.242  3.239850  0.066331
 27.240832  35.583538       3.242  3.237471  0.139707
 27.440832  35.583538       3.242  3.235272  0.207528
 27.640832  35.583538       3.242  3.233607  0.258868
 27.840832  35.583538       3.242  3.233045  0.276207
 28.040832  35.583538       3.242  3.232454  0.294449
 28.240832  35.583538       3.242  3.230609  0.351344
 28.440832  35.583538       3.242  3.229659  0.380649
 28.640832  35.583538       3.242  3.229535  0.384487
 28.840832  35.583538       3.242  3.229905  0.373063
 29.040832  35.583538       3.242  3.230942  0.341094
 29.240832  35.583538       3.242  3.232186  0.302713
 29.440832  35.583538       3.242  3.232586  0.290386
 29.640832  35.583538       3.242  3.232643  0.288625
 29.840832  35.583538       3.242  3.233506  0.261984
 30.040832  35.583538       3.242  3.235527  0.199671
 30.240832  35.583538       3.242  3.236661  0.164677
 30.440832  35.583538       3.242  3.237074  0.151943
 30.640832  35.583538       3.242  3.238189  0.117536
 30.840832  35.583538       3.242  3.240135  0.057526
 31.040832  35.583538       3.242  3.248099 -0.188112
 31.240832  35.583538       3.242  3.256099 -0.434879
 31.440832  35.583538       3.242  3.262191 -0.622810
 31.640832  35.583538       3.242  3.268756 -0.825280
 31.840832  35.583538       3.242  3.278697 -1.131921
 32.040832  35.583538       3.242  3.291392 -1.523497
 32.240832  35.583538       3.242  3.297035 -1.697566
 32.440832  35.583538       3.242  3.301537 -1.836415
 32.640832  35.583538       3.242  3.307054 -2.006600
 32.840832  35.583538       3.242  3.309273 -2.075054
 33.040832  35.583538       3.242  3.308003 -2.035860
 33.240832  35.583538       3.242  3.303156 -1.886355
 33.440832  35.583538       3.242  3.299164 -1.763220
 33.640832  35.583538       3.242  3.294182 -1.609561
 33.840832  35.583538       3.242  3.287267 -1.396253
 34.040832  35.583538       3.242  3.283818 -1.289870
 34.240832  35.583538       3.242  3.281910 -1.231034
 34.440832  35.583538       3.242  3.280489 -1.187190
 34.640832  35.583538       3.242  3.277962 -1.109254
 34.840832  35.583538       3.242  3.276579 -1.066583
 35.040832  35.583538       3.242  3.276463 -1.063016
 35.240832  35.583538       3.242  3.276914 -1.076924
 35.440832  35.583538       3.242  3.275667 -1.038453
 35.640832  35.583538       3.242  3.270291 -0.872647
 35.840832  35.583538       3.242  3.264935 -0.707428
 36.040832  35.583538       3.242  3.260019 -0.555801
 36.240832  35.583538       3.242  3.255510 -0.416727
 36.440832  35.583538       3.242  3.247317 -0.163999
 36.640832  35.583538       3.242  3.239343  0.081955
 36.840832  35.583538       3.242  3.235891  0.188428
 37.040832  35.583538       3.242  3.232489  0.293366
 37.240832  35.583538       3.242  3.228627  0.412482
 37.440832  35.583538       3.242  3.223886  0.558736
 37.640832  35.583538       3.242  3.221709  0.625880
 37.840832  35.583538       3.242  3.221585  0.629718
 38.040832  35.583538       3.242  3.221462  0.633511
 38.240832  35.583538       3.242  3.222423  0.603845
 38.440832  35.583538       3.242  3.224176  0.549796
 38.640832  35.583538       3.242  3.225904  0.496469
 38.840832  35.583538       3.242  3.227642  0.442871
 39.040832  35.583538       3.242  3.229604  0.382364
 39.240832  35.583538       3.242  3.232725  0.286096
 39.440832  35.583538       3.242  3.234875  0.219765
 39.640832  35.583538       3.242  3.235797  0.191318
 39.840832  35.583538       3.242  3.237406  0.141693
 40.040832  35.583538       3.242  3.239028  0.091663
 40.240832  35.583538       3.242  3.240363  0.050482
 40.440832  35.583538       3.242  3.240257  0.053778
 40.640832  35.583538       3.242  3.240188  0.055901
 23.640832  35.783538       3.242  3.243739 -0.053643
 23.840832  35.783538       3.242  3.243739 -0.053643
 24.040832  35.783538       3.242  3.243711 -0.052785
 24.240832  35.783538       3.242  3.243669 -0.051476
 24.440832  35.783538       3.242  3.243654 -0.051024
 24.640832  35.783538       3.242  3.243669 -0.051476
 24.840832  35.783538       3.242  3.243651 -0.050934
 25.040832  35.783538       3.242  3.243604 -0.049489
 25.240832  35.783538       3.242  3.243629 -0.050256
 25.440832  35.783538       3.242  3.243704 -0.052559
 25.640832  35.783538       3.242  3.243726 -0.053237
 25.840832  35.783538       3.242  3.243641 -0.050618
 26.040832  35.783538       3.242  3.242826 -0.025467
 26.240832  35.783538       3.242  3.242061 -0.001896
 26.440832  35.783538       3.242  3.241262  0.022758
 26.640832  35.783538       3.242  3.240488  0.046644
 26.840832  35.783538       3.242  3.239355  0.081593
 27.040832  35.783538       3.242  3.235998  0.185132
 27.240832  35.783538       3.242  3.233224  0.270698
 27.440832  35.783538       3.242  3.230552  0.353105
 27.640832  35.783538       3.242  3.229239  0.393608
 27.840832  35.783538       3.242  3.227001  0.462648
 28.040832  35.783538       3.242  3.224143  0.550789
 28.240832  35.783538       3.242  3.221713  0.625745
 28.440832  35.783538       3.242  3.221385  0.635859
 28.640832  35.783538       3.242  3.222555  0.599781
 28.840832  35.783538       3.242  3.222499  0.601497
 29.040832  35.783538       3.242  3.222059  0.615088
 29.240832  35.783538       3.242  3.223125  0.582216
 29.440832  35.783538       3.242  3.225760  0.500939
 29.640832  35.783538       3.242  3.227907  0.434698
 29.840832  35.783538       3.242  3.227635  0.443097
 30.040832  35.783538       3.242  3.228042  0.430544
 30.240832  35.783538       3.242  3.230017  0.369631
 30.440832  35.783538       3.242  3.232851  0.282213
 30.640832  35.783538       3.242  3.233846  0.251508
 30.840832  35.783538       3.242  3.236546  0.168244
 31.040832  35.783538       3.242  3.244617 -0.080735
 31.240832  35.783538       3.242  3.254057 -0.371889
 31.440832  35.783538       3.242  3.260602 -0.573772
 31.640832  35.783538       3.242  3.266819 -0.765542
 31.840832  35.783538       3.242  3.276849 -1.074937
 32.040832  35.783538       3.242  3.290440 -1.494147
 32.240832  35.783538       3.242  3.297925 -1.725020
 32.440832  35.783538       3.242  3.302378 -1.862378
 32.640832  35.783538       3.242  3.304925 -1.940946
 32.840832  35.783538       3.242  3.302652 -1.870822
 33.040832  35.783538       3.242  3.298833 -1.753015
 33.240832  35.783538       3.242  3.293976 -1.603194
 33.440832  35.783538       3.242  3.291043 -1.512751
 33.640832  35.783538       3.242  3.283412 -1.277363
 33.840832  35.783538       3.242  3.274523 -1.003187
 34.040832  35.783538       3.242  3.269832 -0.858469
