       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 31.666465  32.845334       4.613  4.616191 -0.069180
 31.866465  32.845334       4.613  4.617658 -0.100976
 32.066465  32.845334       4.613  4.618666 -0.122831
 32.266465  32.845334       4.613  4.618657 -0.122625
 32.466465  32.845334       4.613  4.618581 -0.120982
 32.666465  32.845334       4.613  4.619568 -0.142385
 32.866465  32.845334       4.613  4.620321 -0.158694
 33.066465  32.845334       4.613  4.620866 -0.170525
 33.266465  32.845334       4.613  4.621365 -0.181330
 33.466465  32.845334       4.613  4.622657 -0.209346
 33.666465  32.845334       4.613  4.624960 -0.259259
 33.866465  32.845334       4.613  4.627277 -0.309501
 34.066465  32.845334       4.613  4.628600 -0.338175
 34.266465  32.845334       4.613  4.629337 -0.354155
 34.466465  32.845334       4.613  4.631272 -0.396099
 34.666465  32.845334       4.613  4.632682 -0.426663
 34.866465  32.845334       4.613  4.632684 -0.426704
 35.066465  32.845334       4.613  4.631475 -0.400494
 35.266465  32.845334       4.613  4.630446 -0.378187
 35.466465  32.845334       4.613  4.629502 -0.357729
 35.666465  32.845334       4.613  4.628435 -0.334601
 35.866465  32.845334       4.613  4.626840 -0.300011
 36.066465  32.845334       4.613  4.625509 -0.271173
 36.266465  32.845334       4.613  4.625799 -0.277458
 29.466465  33.045334       4.613  4.612934  0.001438
 29.666465  33.045334       4.613  4.612934  0.001438
 29.866465  33.045334       4.613  4.612981  0.000411
 30.066465  33.045334       4.613  4.613064 -0.001397
 30.266465  33.045334       4.613  4.613148 -0.003204
 30.466465  33.045334       4.613  4.613231 -0.005012
 30.666465  33.045334       4.613  4.613356 -0.007723
 30.866465  33.045334       4.613  4.613913 -0.019801
 31.066465  33.045334       4.613  4.614408 -0.030523
 31.266465  33.045334       4.613  4.614838 -0.039848
 31.466465  33.045334       4.613  4.615266 -0.049132
 31.666465  33.045334       4.613  4.616470 -0.075218
 31.866465  33.045334       4.613  4.617821 -0.104509
 32.066465  33.045334       4.613  4.618736 -0.124351
 32.266465  33.045334       4.613  4.619466 -0.140167
 32.466465  33.045334       4.613  4.620178 -0.155613
 32.666465  33.045334       4.613  4.621753 -0.189751
 32.866465  33.045334       4.613  4.622530 -0.206594
 33.066465  33.045334       4.613  4.623464 -0.226847
 33.266465  33.045334       4.613  4.624105 -0.240732
 33.466465  33.045334       4.613  4.626858 -0.300422
 33.666465  33.045334       4.613  4.629352 -0.354484
 33.866465  33.045334       4.613  4.631420 -0.399303
 34.066465  33.045334       4.613  4.632403 -0.420624
 34.266465  33.045334       4.613  4.634031 -0.455912
 34.466465  33.045334       4.613  4.635816 -0.494610
 34.666465  33.045334       4.613  4.637403 -0.528994
 34.866465  33.045334       4.613  4.636698 -0.513712
 35.066465  33.045334       4.613  4.635403 -0.485654
 35.266465  33.045334       4.613  4.633328 -0.440671
 35.466465  33.045334       4.613  4.632085 -0.413722
 35.666465  33.045334       4.613  4.630489 -0.379132
 35.866465  33.045334       4.613  4.628824 -0.343023
 36.066465  33.045334       4.613  4.626785 -0.298820
 36.266465  33.045334       4.613  4.626468 -0.291959
 26.066465  33.245334       4.613  4.613538 -0.011667
 26.266465  33.245334       4.613  4.613627 -0.013598
 26.466465  33.245334       4.613  4.613709 -0.015364
 29.266465  33.245334       4.613  4.613951 -0.020622
 29.466465  33.245334       4.613  4.613709 -0.015364
 29.666465  33.245334       4.613  4.613449 -0.009736
 29.866465  33.245334       4.613  4.613436 -0.009449
 30.066465  33.245334       4.613  4.613546 -0.011831
 30.266465  33.245334       4.613  4.613695 -0.015077
 30.466465  33.245334       4.613  4.613703 -0.015241
 30.666465  33.245334       4.613  4.613659 -0.014296
 30.866465  33.245334       4.613  4.614399 -0.030317
 31.066465  33.245334       4.613  4.615191 -0.047489
 31.266465  33.245334       4.613  4.615577 -0.055870
 31.466465  33.245334       4.613  4.615685 -0.058211
 31.666465  33.245334       4.613  4.616517 -0.076245
 31.866465  33.245334       4.613  4.618456 -0.118271
 32.066465  33.245334       4.613  4.619504 -0.140988
 32.266465  33.245334       4.613  4.620122 -0.154381
 32.466465  33.245334       4.613  4.621435 -0.182849
 32.666465  33.245334       4.613  4.623353 -0.224423
 32.866465  33.245334       4.613  4.624778 -0.255316
 33.066465  33.245334       4.613  4.625869 -0.278978
 33.266465  33.245334       4.613  4.627626 -0.317060
 33.466465  33.245334       4.613  4.631018 -0.390594
 33.666465  33.245334       4.613  4.632943 -0.432332
 33.866465  33.245334       4.613  4.634480 -0.465648
 34.066465  33.245334       4.613  4.636383 -0.506893
 34.266465  33.245334       4.613  4.638920 -0.561900
 34.466465  33.245334       4.613  4.640245 -0.590615
 34.666465  33.245334       4.613  4.639974 -0.584740
 34.866465  33.245334       4.613  4.640156 -0.588684
 35.066465  33.245334       4.613  4.639466 -0.573731
 35.266465  33.245334       4.613  4.636986 -0.519956
 35.466465  33.245334       4.613  4.634262 -0.460924
 35.666465  33.245334       4.613  4.632040 -0.412736
 35.866465  33.245334       4.613  4.630031 -0.369191
 36.066465  33.245334       4.613  4.628092 -0.327165
 36.266465  33.245334       4.613  4.626849 -0.300217
 36.466465  33.245334       4.613  4.626849 -0.300217
 25.666465  33.445334       4.613  4.613470 -0.010188
 25.866465  33.445334       4.613  4.613498 -0.010804
 26.066465  33.445334       4.613  4.613574 -0.012447
 26.266465  33.445334       4.613  4.613642 -0.013926
 26.466465  33.445334       4.613  4.613709 -0.015364
 26.666465  33.445334       4.613  4.613779 -0.016884
 26.866465  33.445334       4.613  4.613847 -0.018363
 27.066465  33.445334       4.613  4.613828 -0.017952
 27.266465  33.445334       4.613  4.613805 -0.017459
 27.466465  33.445334       4.613  4.613779 -0.016884
 27.666465  33.445334       4.613  4.613767 -0.016638
 27.866465  33.445334       4.613  4.613847 -0.018363
 28.066465  33.445334       4.613  4.613919 -0.019924
 28.266465  33.445334       4.613  4.613993 -0.021526
 28.466465  33.445334       4.613  4.614078 -0.023375
 28.666465  33.445334       4.613  4.614442 -0.031262
 28.866465  33.445334       4.613  4.614825 -0.039561
 29.066465  33.445334       4.613  4.614806 -0.039150
 29.266465  33.445334       4.613  4.614618 -0.035083
 29.466465  33.445334       4.613  4.614385 -0.030030
 29.666465  33.445334       4.613  4.614592 -0.034508
 29.866465  33.445334       4.613  4.614635 -0.035453
 30.066465  33.445334       4.613  4.614586 -0.034384
 30.266465  33.445334       4.613  4.614522 -0.032988
 30.466465  33.445334       4.613  4.614933 -0.041902
 30.666465  33.445334       4.613  4.615744 -0.059485
 30.866465  33.445334       4.613  4.616530 -0.076533
 31.066465  33.445334       4.613  4.616913 -0.084831
 31.266465  33.445334       4.613  4.617175 -0.090500
 31.466465  33.445334       4.613  4.618475 -0.118682
 31.666465  33.445334       4.613  4.620010 -0.151957
 31.866465  33.445334       4.613  4.621192 -0.177591
 32.066465  33.445334       4.613  4.621888 -0.192668
 32.266465  33.445334       4.613  4.622864 -0.213824
 32.466465  33.445334       4.613  4.625032 -0.260820
 32.666465  33.445334       4.613  4.627357 -0.311226
 32.866465  33.445334       4.613  4.628456 -0.335053
 33.066465  33.445334       4.613  4.629458 -0.356785
 33.266465  33.445334       4.613  4.631539 -0.401891
 33.466465  33.445334       4.613  4.634700 -0.470413
 33.666465  33.445334       4.613  4.636842 -0.516834
 33.866465  33.445334       4.613  4.638413 -0.550890
 34.066465  33.445334       4.613  4.639826 -0.581536
 34.266465  33.445334       4.613  4.641376 -0.615140
 34.466465  33.445334       4.613  4.642222 -0.633462
 34.666465  33.445334       4.613  4.642297 -0.635105
 34.866465  33.445334       4.613  4.642314 -0.635475
 35.066465  33.445334       4.613  4.640488 -0.595873
 35.266465  33.445334       4.613  4.637298 -0.526735
 35.466465  33.445334       4.613  4.634713 -0.470701
 35.666465  33.445334       4.613  4.632633 -0.425594
 35.866465  33.445334       4.613  4.630097 -0.370629
 36.066465  33.445334       4.613  4.626913 -0.301613
 36.266465  33.445334       4.613  4.624598 -0.251413
 36.466465  33.445334       4.613  4.623878 -0.235802
 36.666465  33.445334       4.613  4.623224 -0.221630
 25.466465  33.645334       4.613  4.613874 -0.018938
 25.666465  33.645334       4.613  4.613561 -0.012160
 25.866465  33.645334       4.613  4.613517 -0.011215
 26.066465  33.645334       4.613  4.613582 -0.012612
 26.266465  33.645334       4.613  4.613650 -0.014091
 26.466465  33.645334       4.613  4.613716 -0.015528
 26.666465  33.645334       4.613  4.613783 -0.016966
 26.866465  33.645334       4.613  4.613828 -0.017952
 27.066465  33.645334       4.613  4.613826 -0.017911
 27.266465  33.645334       4.613  4.613802 -0.017377
 27.466465  33.645334       4.613  4.613779 -0.016884
 27.666465  33.645334       4.613  4.613805 -0.017459
 27.866465  33.645334       4.613  4.613862 -0.018692
 28.066465  33.645334       4.613  4.613927 -0.020088
 28.266465  33.645334       4.613  4.613993 -0.021526
 28.466465  33.645334       4.613  4.614147 -0.024854
 28.666465  33.645334       4.613  4.614582 -0.034302
 28.866465  33.645334       4.613  4.614882 -0.040793
 29.066465  33.645334       4.613  4.615149 -0.046585
 29.266465  33.645334       4.613  4.615069 -0.044860
 29.466465  33.645334       4.613  4.615318 -0.050242
 29.666465  33.645334       4.613  4.615483 -0.053816
 29.866465  33.645334       4.613  4.615627 -0.056938
 30.066465  33.645334       4.613  4.615592 -0.056198
 30.266465  33.645334       4.613  4.615810 -0.060922
 30.466465  33.645334       4.613  4.616786 -0.082079
 30.666465  33.645334       4.613  4.617745 -0.102866
 30.866465  33.645334       4.613  4.618471 -0.118600
 31.066465  33.645334       4.613  4.618787 -0.125460
 31.266465  33.645334       4.613  4.620256 -0.157297
 31.466465  33.645334       4.613  4.621793 -0.190614
 31.666465  33.645334       4.613  4.623451 -0.226559
 31.866465  33.645334       4.613  4.624046 -0.239458
 32.066465  33.645334       4.613  4.625045 -0.261108
 32.266465  33.645334       4.613  4.627156 -0.306872
 32.466465  33.645334       4.613  4.629195 -0.351074
 32.666465  33.645334       4.613  4.630753 -0.384843
 32.866465  33.645334       4.613  4.631437 -0.399673
 33.066465  33.645334       4.613  4.633523 -0.444902
 33.266465  33.645334       4.613  4.635708 -0.492268
 33.466465  33.645334       4.613  4.638456 -0.551835
 33.666465  33.645334       4.613  4.639481 -0.574060
 33.866465  33.645334       4.613  4.640707 -0.600639
 34.066465  33.645334       4.613  4.642079 -0.630381
 34.266465  33.645334       4.613  4.643304 -0.656919
 34.466465  33.645334       4.613  4.643406 -0.659137
 34.666465  33.645334       4.613  4.642894 -0.648046
 34.866465  33.645334       4.613  4.641600 -0.619988
 35.066465  33.645334       4.613  4.640018 -0.585685
 35.266465  33.645334       4.613  4.636997 -0.520203
 35.466465  33.645334       4.613  4.634276 -0.461211
 35.666465  33.645334       4.613  4.631227 -0.395113
 35.866465  33.645334       4.613  4.628206 -0.329630
 36.066465  33.645334       4.613  4.624990 -0.259917
 36.266465  33.645334       4.613  4.623315 -0.223601
 36.466465  33.645334       4.613  4.621607 -0.186588
 36.666465  33.645334       4.613  4.620654 -0.165924
 25.266465  33.845334       4.613  4.615236 -0.048475
 25.466465  33.845334       4.613  4.614823 -0.039519
 25.666465  33.845334       4.613  4.614840 -0.039889
 25.866465  33.845334       4.613  4.614827 -0.039602
 26.066465  33.845334       4.613  4.614738 -0.037671
 26.266465  33.845334       4.613  4.614797 -0.038944
 26.466465  33.845334       4.613  4.614679 -0.036397
 26.666465  33.845334       4.613  4.614717 -0.037219
 26.866465  33.845334       4.613  4.614717 -0.037219
 27.066465  33.845334       4.613  4.614899 -0.041163
 27.266465  33.845334       4.613  4.614759 -0.038123
 27.466465  33.845334       4.613  4.614328 -0.028797
 27.666465  33.845334       4.613  4.613944 -0.020458
 27.866465  33.845334       4.613  4.614215 -0.026333
 28.066465  33.845334       4.613  4.614285 -0.027853
 28.266465  33.845334       4.613  4.614164 -0.025223
 28.466465  33.845334       4.613  4.614220 -0.026456
 28.666465  33.845334       4.613  4.614594 -0.034549
 28.866465  33.845334       4.613  4.614939 -0.042025
 29.066465  33.845334       4.613  4.615206 -0.047818
 29.266465  33.845334       4.613  4.615545 -0.055171
 29.466465  33.845334       4.613  4.615916 -0.063223
 29.666465  33.845334       4.613  4.616159 -0.068481
 29.866465  33.845334       4.613  4.616358 -0.072795
 30.066465  33.845334       4.613  4.616663 -0.079409
 30.266465  33.845334       4.613  4.617436 -0.096170
 30.466465  33.845334       4.613  4.618588 -0.121147
 30.666465  33.845334       4.613  4.619485 -0.140578
 30.866465  33.845334       4.613  4.620286 -0.157955
 31.066465  33.845334       4.613  4.621234 -0.178495
 31.266465  33.845334       4.613  4.623307 -0.223437
 31.466465  33.845334       4.613  4.625092 -0.262135
 31.666465  33.845334       4.613  4.626125 -0.284524
 31.866465  33.845334       4.613  4.626984 -0.303133
 32.066465  33.845334       4.613  4.629083 -0.348651
 32.266465  33.845334       4.613  4.631338 -0.397536
 32.466465  33.845334       4.613  4.633080 -0.435289
 32.666465  33.845334       4.613  4.633967 -0.454515
 32.866465  33.845334       4.613  4.635369 -0.484915
 33.066465  33.845334       4.613  4.637838 -0.538443
 33.266465  33.845334       4.613  4.640065 -0.586712
 33.466465  33.845334       4.613  4.641128 -0.609758
 33.666465  33.845334       4.613  4.642138 -0.631654
 33.866465  33.845334       4.613  4.643434 -0.659754
 34.066465  33.845334       4.613  4.644494 -0.682718
 34.266465  33.845334       4.613  4.645021 -0.694138
 34.466465  33.845334       4.613  4.644465 -0.682101
 34.666465  33.845334       4.613  4.643078 -0.652030
 34.866465  33.845334       4.613  4.641001 -0.607006
 35.066465  33.845334       4.613  4.639235 -0.568719
 35.266465  33.845334       4.613  4.636963 -0.519463
 35.466465  33.845334       4.613  4.634062 -0.456569
 35.666465  33.845334       4.613  4.629205 -0.351280
 35.866465  33.845334       4.613  4.626197 -0.286085
 36.066465  33.845334       4.613  4.623919 -0.236706
 36.266465  33.845334       4.613  4.622274 -0.201048
 36.466465  33.845334       4.613  4.620237 -0.156887
 36.666465  33.845334       4.613  4.618408 -0.117244
 25.066465  34.045334       4.613  4.616648 -0.079080
 25.266465  34.045334       4.613  4.616051 -0.066140
 25.466465  34.045334       4.613  4.616134 -0.067947
 25.666465  34.045334       4.613  4.616297 -0.071480
 25.866465  34.045334       4.613  4.616299 -0.071521
 26.066465  34.045334       4.613  4.616157 -0.068440
 26.266465  34.045334       4.613  4.615983 -0.064661
 26.466465  34.045334       4.613  4.616580 -0.077601
 26.666465  34.045334       4.613  4.616976 -0.086187
 26.866465  34.045334       4.613  4.616981 -0.086310
 27.066465  34.045334       4.613  4.616529 -0.076492
 27.266465  34.045334       4.613  4.616413 -0.073986
 27.466465  34.045334       4.613  4.616404 -0.073781
 27.666465  34.045334       4.613  4.616049 -0.066099
 27.866465  34.045334       4.613  4.615452 -0.053158
 28.066465  34.045334       4.613  4.615316 -0.050200
 28.266465  34.045334       4.613  4.615338 -0.050693
 28.466465  34.045334       4.613  4.615448 -0.053076
 28.666465  34.045334       4.613  4.615536 -0.054966
 28.866465  34.045334       4.613  4.615678 -0.058047
 29.066465  34.045334       4.613  4.615858 -0.061949
 29.266465  34.045334       4.613  4.616440 -0.074561
 29.466465  34.045334       4.613  4.617300 -0.093212
 29.666465  34.045334       4.613  4.617920 -0.106645
 29.866465  34.045334       4.613  4.618189 -0.112479
 30.066465  34.045334       4.613  4.618230 -0.113382
 30.266465  34.045334       4.613  4.619475 -0.140372
 30.466465  34.045334       4.613  4.621185 -0.177427
 30.666465  34.045334       4.613  4.622079 -0.196817
 30.866465  34.045334       4.613  4.622777 -0.211935
 31.066465  34.045334       4.613  4.624020 -0.238883
 31.266465  34.045334       4.613  4.626671 -0.296355
 31.466465  34.045334       4.613  4.628098 -0.327289
 31.666465  34.045334       4.613  4.629117 -0.349390
 31.866465  34.045334       4.613  4.630266 -0.374285
 32.066465  34.045334       4.613  4.633213 -0.438165
 32.266465  34.045334       4.613  4.634911 -0.474973
 32.466465  34.045334       4.613  4.635826 -0.494815
 32.666465  34.045334       4.613  4.637078 -0.521969
 32.866465  34.045334       4.613  4.639686 -0.578496
 33.066465  34.045334       4.613  4.641992 -0.628491
 33.266465  34.045334       4.613  4.642385 -0.636995
 33.466465  34.045334       4.613  4.643444 -0.659959
 33.666465  34.045334       4.613  4.645142 -0.696767
 33.866465  34.045334       4.613  4.646476 -0.725688
 34.066465  34.045334       4.613  4.646298 -0.721826
 34.266465  34.045334       4.613  4.645635 -0.707448
 34.466465  34.045334       4.613  4.645426 -0.702929
 34.666465  34.045334       4.613  4.643444 -0.659959
 34.866465  34.045334       4.613  4.640679 -0.600022
 35.066465  34.045334       4.613  4.638540 -0.553642
 35.266465  34.045334       4.613  4.636362 -0.506441
 35.466465  34.045334       4.613  4.633000 -0.433564
 35.666465  34.045334       4.613  4.627838 -0.321661
 35.866465  34.045334       4.613  4.625111 -0.262546
 36.066465  34.045334       4.613  4.623207 -0.221260
 36.266465  34.045334       4.613  4.621143 -0.176523
 36.466465  34.045334       4.613  4.618797 -0.125665
 36.666465  34.045334       4.613  4.616826 -0.082942
 36.866465  34.045334       4.613  4.616826 -0.082942
 24.866465  34.245334       4.613  4.617385 -0.095060
 25.066465  34.245334       4.613  4.617385 -0.095060
 25.266465  34.245334       4.613  4.617035 -0.087460
 25.466465  34.245334       4.613  4.617186 -0.090747
 25.666465  34.245334       4.613  4.617355 -0.094403
 25.866465  34.245334       4.613  4.617607 -0.099867
 26.066465  34.245334       4.613  4.617573 -0.099127
 26.266465  34.245334       4.613  4.618003 -0.108453
 26.466465  34.245334       4.613  4.618547 -0.120243
 26.666465  34.245334       4.613  4.619170 -0.133758
 26.866465  34.245334       4.613  4.619015 -0.130390
 27.066465  34.245334       4.613  4.618645 -0.122379
 27.266465  34.245334       4.613  4.618460 -0.118353
 27.466465  34.245334       4.613  4.618408 -0.117244
 27.666465  34.245334       4.613  4.618113 -0.110835
 27.866465  34.245334       4.613  4.617279 -0.092760
 28.066465  34.245334       4.613  4.616610 -0.078258
 28.266465  34.245334       4.613  4.616764 -0.081586
 28.466465  34.245334       4.613  4.616883 -0.084174
 28.666465  34.245334       4.613  4.616775 -0.081832
 28.866465  34.245334       4.613  4.616506 -0.075999
 29.066465  34.245334       4.613  4.617317 -0.093581
 29.266465  34.245334       4.613  4.618228 -0.113341
 29.466465  34.245334       4.613  4.619132 -0.132937
 29.666465  34.245334       4.613  4.619432 -0.139427
 29.866465  34.245334       4.613  4.619868 -0.148876
 30.066465  34.245334       4.613  4.621179 -0.177304
 30.266465  34.245334       4.613  4.622562 -0.207292
 30.466465  34.245334       4.613  4.623699 -0.231941
 30.666465  34.245334       4.613  4.624353 -0.246114
 30.866465  34.245334       4.613  4.625684 -0.274952
 31.066465  34.245334       4.613  4.627543 -0.315252
 31.266465  34.245334       4.613  4.629851 -0.365288
 31.466465  34.245334       4.613  4.630743 -0.384637
 31.666465  34.245334       4.613  4.631708 -0.405547
 31.866465  34.245334       4.613  4.633055 -0.434755
 32.066465  34.245334       4.613  4.635096 -0.478999
 32.266465  34.245334       4.613  4.636523 -0.509933
 32.466465  34.245334       4.613  4.637514 -0.531418
 32.666465  34.245334       4.613  4.638289 -0.548220
 32.866465  34.245334       4.613  4.639104 -0.565884
 33.066465  34.245334       4.613  4.640503 -0.596202
 33.266465  34.245334       4.613  4.641223 -0.611813
 33.466465  34.245334       4.613  4.642248 -0.634037
 33.666465  34.245334       4.613  4.642631 -0.642335
 33.866465  34.245334       4.613  4.643046 -0.651332
 34.066465  34.245334       4.613  4.643207 -0.654824
 34.266465  34.245334       4.613  4.642675 -0.643280
 34.466465  34.245334       4.613  4.642396 -0.637241
 34.666465  34.245334       4.613  4.640256 -0.590861
 34.866465  34.245334       4.613  4.637956 -0.540990
 35.066465  34.245334       4.613  4.635886 -0.496130
 35.266465  34.245334       4.613  4.633967 -0.454515
 35.466465  34.245334       4.613  4.630721 -0.384144
 35.666465  34.245334       4.613  4.626188 -0.285879
 35.866465  34.245334       4.613  4.623527 -0.228202
 36.066465  34.245334       4.613  4.621702 -0.188642
 36.266465  34.245334       4.613  4.620002 -0.151793
 36.466465  34.245334       4.613  4.618270 -0.114245
 36.666465  34.245334       4.613  4.616826 -0.082942
 36.866465  34.245334       4.613  4.616826 -0.082942
 24.666465  34.445334       4.613  4.617273 -0.092637
 24.866465  34.445334       4.613  4.617307 -0.093376
 25.066465  34.445334       4.613  4.617342 -0.094116
 25.266465  34.445334       4.613  4.617751 -0.102989
 25.466465  34.445334       4.613  4.618299 -0.114861
 25.666465  34.445334       4.613  4.618560 -0.120530
 25.866465  34.445334       4.613  4.618780 -0.125296
 26.066465  34.445334       4.613  4.619189 -0.134169
 26.266465  34.445334       4.613  4.619989 -0.151505
 26.466465  34.445334       4.613  4.620540 -0.163459
 26.666465  34.445334       4.613  4.620703 -0.166992
 26.866465  34.445334       4.613  4.621075 -0.175044
 27.066465  34.445334       4.613  4.620942 -0.172169
 27.266465  34.445334       4.613  4.620637 -0.165555
 27.466465  34.445334       4.613  4.620321 -0.158694
 27.666465  34.445334       4.613  4.619794 -0.147274
 27.866465  34.445334       4.613  4.619036 -0.130842
 28.066465  34.445334       4.613  4.618323 -0.115395
 28.266465  34.445334       4.613  4.618181 -0.112314
 28.466465  34.445334       4.613  4.618164 -0.111944
 28.666465  34.445334       4.613  4.617891 -0.106029
 28.866465  34.445334       4.613  4.618088 -0.110301
 29.066465  34.445334       4.613  4.618903 -0.127966
 29.266465  34.445334       4.613  4.619966 -0.151012
 29.466465  34.445334       4.613  4.620656 -0.165965
 29.666465  34.445334       4.613  4.621029 -0.174058
 29.866465  34.445334       4.613  4.622725 -0.210825
 30.066465  34.445334       4.613  4.624056 -0.239664
 30.266465  34.445334       4.613  4.625515 -0.271296
 30.466465  34.445334       4.613  4.626125 -0.284524
 30.666465  34.445334       4.613  4.627330 -0.310651
 30.866465  34.445334       4.613  4.629208 -0.351362
 31.066465  34.445334       4.613  4.630995 -0.390101
 31.266465  34.445334       4.613  4.632375 -0.420007
 31.466465  34.445334       4.613  4.633093 -0.435577
 31.666465  34.445334       4.613  4.634344 -0.462690
 31.866465  34.445334       4.613  4.635494 -0.487626
 32.066465  34.445334       4.613  4.637041 -0.521148
 32.266465  34.445334       4.613  4.637503 -0.531171
 32.466465  34.445334       4.613  4.637747 -0.536471
 32.666465  34.445334       4.613  4.637539 -0.531952
 32.866465  34.445334       4.613  4.637469 -0.530432
 33.066465  34.445334       4.613  4.638170 -0.545632
 33.266465  34.445334       4.613  4.638634 -0.555697
 33.466465  34.445334       4.613  4.638325 -0.549000
 33.666465  34.445334       4.613  4.637880 -0.539346
 33.866465  34.445334       4.613  4.637986 -0.541647
 34.066465  34.445334       4.613  4.638528 -0.553396
 34.266465  34.445334       4.613  4.638689 -0.556888
 34.466465  34.445334       4.613  4.637236 -0.525379
 34.666465  34.445334       4.613  4.635595 -0.489803
 34.866465  34.445334       4.613  4.634219 -0.459979
 35.066465  34.445334       4.613  4.633497 -0.444327
 35.266465  34.445334       4.613  4.630865 -0.387266
 35.466465  34.445334       4.613  4.628014 -0.325481
 35.666465  34.445334       4.613  4.624120 -0.241061
 35.866465  34.445334       4.613  4.622362 -0.202938
 36.066465  34.445334       4.613  4.620664 -0.166130
 36.266465  34.445334       4.613  4.619261 -0.135730
 36.466465  34.445334       4.613  4.617535 -0.098306
 36.666465  34.445334       4.613  4.616830 -0.083024
 24.466465  34.645334       4.613  4.617124 -0.089391
 24.666465  34.645334       4.613  4.617182 -0.090665
 24.866465  34.645334       4.613  4.617224 -0.091569
 25.066465  34.645334       4.613  4.618088 -0.110301
 25.266465  34.645334       4.613  4.618808 -0.125912
 25.466465  34.645334       4.613  4.619519 -0.141317
 25.666465  34.645334       4.613  4.620040 -0.152614
 25.866465  34.645334       4.613  4.620334 -0.158982
 26.066465  34.645334       4.613  4.622202 -0.199487
