       Lon        Lat  FastDir(deg)  Amplitude(%)
 32.994350  41.063747       -71.605      4.122932
 33.995792  41.085447       -53.737      5.420892
 34.997764  41.098472       -50.622      4.138202
 36.000000  41.102815       -74.408      1.481201
 37.002237  41.098472       -87.980      0.427563
 38.004208  41.085447        11.261      0.167971
 39.005651  41.063747       -46.598      0.580264
 40.006300  41.033384       -75.875      1.420121
 41.005896  40.994375       -83.984      2.412679
 42.004180  40.946742        75.861      1.038368
 43.000894  40.890514        37.922      1.145259
 43.995787  40.825720         2.287      0.839857
 44.988610  40.752397        -3.849      0.503914
 24.705724  39.790884        87.479      0.076351
 25.678615  39.882245        75.927      0.076351
 26.653987  39.965457        42.655      0.076351
 27.631619  40.040475        65.199      0.916207
 28.611286  40.107261        72.435      1.649173
 29.592760  40.165777        84.783      1.267420
 30.575806  40.215992        89.128      0.977288
 31.560190  40.257880        78.954      1.710253
 32.545671  40.291418       -74.381      3.130374
 33.532009  40.316587       -62.022      4.810087
 34.518960  40.333374       -58.326      3.069294
 35.506279  40.341770       -64.281      0.839857
 36.493721  40.341770        27.615      0.564994
 37.481041  40.333374        19.952      1.924035
 38.467992  40.316587        14.232      1.542282
 39.454329  40.291418        -3.001      0.778776
 40.439811  40.257880       -70.547      0.732966
 41.424194  40.215992       -75.235      1.007828
 42.407241  40.165777        41.749      0.259592
 43.388714  40.107261        10.920      0.916207
 44.368381  40.040475        -5.080      1.145259
 45.346013  39.965457        -7.312      0.412293
 24.388474  38.998162        64.256      0.030540
 25.346755  39.090419        40.138      0.122161
 26.307438  39.174812        21.040      0.290132
 27.270322  39.251299         1.985      0.152701
 28.235200  39.319840       -79.035      0.732966
 29.201859  39.380402       -59.014      1.572822
 30.170087  39.432952       -47.530      1.359041
 31.139664  39.477464        45.638      0.091621
 32.110370  39.513914        72.893      0.839857
 33.081982  39.542284       -69.436      1.862954
 34.054276  39.562559       -60.916      1.969845
 35.027024  39.574728       -60.100      1.129989
 36.000000  39.578785        63.768      0.167971
 36.972976  39.574728        33.999      1.557552
 37.945725  39.562559        32.044      1.740793
 38.918018  39.542284        37.857      2.718081
 39.889631  39.513914        39.242      4.168742
 40.860337  39.477464        45.929      1.603362
 41.829914  39.432952       -53.487      0.687155
 42.798141  39.380402       -21.581      0.564994
 43.764801  39.319840        -7.999      0.885667
 44.729678  39.251299        -8.835      0.595535
 24.080738  38.202277        88.904      0.122161
 25.024845  38.295225        57.830      0.137431
 25.971274  38.380587        32.174      0.335943
 26.919840  38.458323         1.071      0.351213
 27.870351  38.528395       -39.263      1.145259
 28.822613  38.590768       -44.420      3.069294
 29.776429  38.645413       -43.355      3.313616
 30.731596  38.692302        67.402      0.259592
 31.687913  38.731411        51.981      2.092006
 32.645173  38.762722        36.907      0.992558
 33.603169  38.786219        55.883      0.183241
 34.561690  38.801891       -71.677      1.053638
 35.520528  38.809728       -77.171      1.221609
 36.479472  38.809728        49.128      0.671885
 37.438310  38.801891        21.140      1.038368
 38.396832  38.786219        33.288      1.328500
 39.354827  38.762722        43.522      5.237651
 40.312087  38.731411        41.979      5.863725
 41.268404  38.692302        43.624      1.420121
 42.223572  38.645413       -58.244      0.564994
 43.177387  38.590768       -28.159      0.229052
 44.129650  38.528395        -6.330      0.198512
 24.712452  37.496777       -88.653      0.748236
 25.645047  37.582904        87.434      0.885667
 26.579711  37.661678       -86.149      0.290132
 27.516267  37.733062       -48.047      0.794046
 28.454536  37.797022       -39.667      2.840242
 29.394337  37.853530       -40.723      3.863340
 30.335484  37.902557       -47.978      1.206339
 31.277789  37.944081        65.307      2.550110
 32.221064  37.978083        56.921      1.847684
 33.165116  38.004545        28.368      0.610805
 34.109752  38.023456        76.677      1.068908
 35.054779  38.034806       -87.004      1.725523
 36.000000  38.038590       -78.087      2.366868
 36.945222  38.034806       -59.496      1.633903
 37.890248  38.023456       -28.369      1.297960
 38.834885  38.004545       -83.754      0.473374
 39.778937  37.978083        52.500      2.687541
 40.722211  37.944081        46.433      1.404851
 41.664517  37.902557       -63.417      0.824586
 42.605664  37.853530       -63.422      0.671885
 43.545464  37.797022       -60.153      0.045810
 24.409164  36.695187       -80.966      0.397023
 25.328331  36.781882       -84.372      2.000386
 26.249495  36.861490       -88.792      1.954575
 27.172495  36.933975        85.019      1.297960
 28.097165  36.999306       -83.326      0.977288
 29.023337  37.057452       -59.933      1.557552
 29.950842  37.108388        -1.793      0.259592
 30.879507  37.152091        48.483      1.450661
 31.809156  37.188540        62.184      1.572822
 32.739614  37.217719        57.218      0.717696
 33.670702  37.239616        78.012      0.671885
 34.602240  37.254219        88.859      1.282690
 35.534050  37.261522       -78.243      2.259978
 36.465950  37.261522       -70.546      4.000771
 37.397760  37.254219       -57.175      2.153087
 38.329299  37.239616       -43.339      0.931477
 39.260387  37.217719       -71.537      0.549724
 40.190844  37.188540       -74.571      0.229052
 41.120494  37.152091       -47.946      0.610805
 42.049159  37.108388       -55.749      0.702425
 42.976663  37.057452       -56.296      0.213782
 24.114587  35.890566        -1.933      1.236880
 25.020718  35.977638         0.157      2.657001
 25.928773  36.057883        13.682      1.481201
 26.838602  36.131267        65.066      1.969845
 27.750054  36.197758        68.764      2.794432
 28.662974  36.257327        73.662      2.443219
 29.577207  36.309950        74.645      1.664443
 30.492593  36.355602        34.687      1.114719
 31.408970  36.394265        19.413      0.916207
 32.326177  36.425921        14.003      0.610805
 33.244049  36.450557       -18.944      0.152701
 34.162421  36.468162       -68.184      0.656615
 35.081127  36.478728       -67.244      0.824586
 36.000000  36.482251       -66.527      1.465931
 36.918873  36.478728       -60.910      1.481201
 37.837579  36.468162       -40.014      0.488644
 38.755951  36.450557       -21.909      0.244322
 39.673823  36.425921       -26.397      0.198512
 40.591030  36.394265       -26.340      0.244322
 41.507408  36.355602       -37.743      0.244322
 42.422793  36.309950       -40.601      0.122161
 24.721820  35.170287         1.104      2.061466
 25.617142  35.250980        12.371      2.641730
 26.514174  35.325066        41.854      1.969845
 27.412779  35.392515        60.125      2.351598
 28.312814  35.453300        62.235      1.893495
 29.214134  35.507394        66.660      1.084178
 30.116594  35.554776        63.073      0.229052
 31.020046  35.595426       -10.544      0.427563
 31.924339  35.629327       -11.563      0.473374
 32.829323  35.656464       -33.071      0.549724
 33.734845  35.676828       -47.391      0.885667
 34.640753  35.690408       -50.123      0.824586
 35.546892  35.697200       -41.046      0.488644
 36.453108  35.697200       -39.150      0.335943
 37.359247  35.690408       -35.895      0.183241
 38.265155  35.676828       -12.693      0.122161
 39.170678  35.656464        -9.991      0.091621
 40.075662  35.629327       -19.602      0.076351
 25.314217  34.440900        19.895      0.549724
 26.198816  34.515500        41.675      0.900937
 27.084933  34.583712        44.160      0.946747
 27.972437  34.645510        35.667      0.748236
 28.861196  34.700869        21.080      0.580264
 29.751075  34.749767        11.140      0.442833
 30.641939  34.792185        -4.404      0.320672
 31.533649  34.828106       -20.697      0.274862
 32.426067  34.857516       -47.343      0.320672
 33.319053  34.880402       -52.083      0.748236
 34.212465  34.896756       -50.011      0.809316
 35.106161  34.906571       -42.256      0.351213
 36.000000  34.909844       -21.282      0.122161
 36.893839  34.906571       -10.302      0.061080
 37.787536  34.896756        -6.368      0.030540
 25.892149  33.702691        66.494      0.122161
 26.766126  33.771478        37.384      0.198512
 27.641444  33.834096        18.940      0.259592
 28.517983  33.890520        11.680      0.366483
 29.395617  33.940729        11.228      0.503914
 30.274224  33.984704        11.792      0.549724
 31.153675  34.022428        10.369      0.488644
 32.033843  34.053887         5.721      0.381753
 32.914600  34.079069        -6.966      0.259592
 33.795814  34.097964       -23.432      0.274862
 34.677357  34.110565       -22.639      0.229052
 35.559097  34.116866       -10.019      0.106891
 36.440903  34.116866       -18.845      0.015270
 28.184102  33.076490        -0.620      0.061080
 29.049820  33.127812         6.669      0.091621
 29.916491  33.173139        11.922      0.152701
 30.783999  33.212457        14.568      0.229052
 31.652228  33.245751        15.252      0.351213
 32.521058  33.273008        13.431      0.412293
 33.390370  33.294218         9.390      0.381753
 34.260045  33.309374         4.693      0.320672
 35.129962  33.318469         2.470      0.259592
 36.000000  33.321501         1.678      0.106891
 30.424221  32.398356        15.393      0.030540
 31.280814  32.433276        19.343      0.030540
 32.138015  32.462395        20.578      0.076351
 32.995715  32.485702        19.152      0.137431
 33.853804  32.503190        16.457      0.183241
 34.712171  32.514852        11.909      0.198512
 35.570705  32.520684         9.453      0.122161
 31.765072  31.647404       -81.999      0.015270
 32.611445  31.672597        42.712      0.015270
 33.458225  31.692201        32.155      0.030540
 34.305313  31.706209        30.358      0.045810
 35.152605  31.714615        24.537      0.045810
 36.000000  31.717417        21.314      0.015270
 33.890675  30.897162        54.907      0.015270
 34.734308  30.908115        44.739      0.015270
