       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 32.939739  31.651064       4.081  4.081144 -0.003529
 33.139739  31.651064       4.081  4.081144 -0.003529
 33.339739  31.651064       4.081  4.081159 -0.003898
 33.539739  31.651064       4.081  4.081064 -0.001559
 33.739739  31.651064       4.081  4.080941  0.001436
 33.939739  31.651064       4.081  4.080846  0.003775
 34.139739  31.651064       4.081  4.080794  0.005047
 34.339739  31.651064       4.081  4.080566  0.010628
 34.539739  31.651064       4.081  4.080407  0.014526
 34.739739  31.651064       4.081  4.080302  0.017111
 34.939739  31.651064       4.081  4.080161  0.020558
 35.139739  31.651064       4.081  4.080044  0.023430
 35.339739  31.651064       4.081  4.080022  0.023964
 35.539739  31.651064       4.081  4.080149  0.020845
 35.739739  31.651064       4.081  4.080278  0.017685
 35.939739  31.651064       4.081  4.080406  0.014567
 36.139739  31.651064       4.081  4.080534  0.011407
 36.339739  31.651064       4.081  4.080556  0.010874
 31.939739  31.851064       4.081  4.080508  0.012064
 32.139739  31.851064       4.081  4.080694  0.007509
 32.339739  31.851064       4.081  4.080766  0.005745
 32.539739  31.851064       4.081  4.080657  0.008412
 32.739739  31.851064       4.081  4.080640  0.008822
 32.939739  31.851064       4.081  4.080627  0.009150
 33.139739  31.851064       4.081  4.080633  0.008986
 33.339739  31.851064       4.081  4.080282  0.017603
 33.539739  31.851064       4.081  4.079950  0.025728
 33.739739  31.851064       4.081  4.079762  0.030324
 33.939739  31.851064       4.081  4.079679  0.032375
 34.139739  31.851064       4.081  4.079407  0.039023
 34.339739  31.851064       4.081  4.078895  0.051579
 34.539739  31.851064       4.081  4.078612  0.058514
 34.739739  31.851064       4.081  4.078403  0.063643
 34.939739  31.851064       4.081  4.078445  0.062617
 35.139739  31.851064       4.081  4.078485  0.061632
 35.339739  31.851064       4.081  4.078841  0.052892
 35.539739  31.851064       4.081  4.078924  0.050882
 35.739739  31.851064       4.081  4.079101  0.046532
 35.939739  31.851064       4.081  4.079485  0.037135
 36.139739  31.851064       4.081  4.080138  0.021132
 36.339739  31.851064       4.081  4.080556  0.010874
 31.539739  32.051064       4.081  4.079990  0.024743
 31.739739  32.051064       4.081  4.079980  0.024989
 31.939739  32.051064       4.081  4.080168  0.020394
 32.139739  32.051064       4.081  4.080290  0.017398
 32.339739  32.051064       4.081  4.080131  0.021296
 32.539739  32.051064       4.081  4.080012  0.024210
 32.739739  32.051064       4.081  4.080030  0.023758
 32.939739  32.051064       4.081  4.080044  0.023430
 33.139739  32.051064       4.081  4.079565  0.035166
 33.339739  32.051064       4.081  4.079004  0.048912
 33.539739  32.051064       4.081  4.078599  0.058842
 33.739739  32.051064       4.081  4.078527  0.060606
 33.939739  32.051064       4.081  4.078056  0.072137
 34.139739  32.051064       4.081  4.077187  0.093433
 34.339739  32.051064       4.081  4.076539  0.109313
 34.539739  32.051064       4.081  4.076450  0.111488
 34.739739  32.051064       4.081  4.076502  0.110216
 34.939739  32.051064       4.081  4.076134  0.119243
 35.139739  32.051064       4.081  4.076072  0.120762
 35.339739  32.051064       4.081  4.076604  0.107713
 35.539739  32.051064       4.081  4.077462  0.086704
 35.739739  32.051064       4.081  4.077756  0.079482
 35.939739  32.051064       4.081  4.078006  0.073368
 36.139739  32.051064       4.081  4.078451  0.062453
 36.339739  32.051064       4.081  4.079577  0.034878
 31.139739  32.251064       4.081  4.080128  0.021378
 31.339739  32.251064       4.081  4.080049  0.023307
 31.539739  32.251064       4.081  4.079982  0.024948
 31.739739  32.251064       4.081  4.079913  0.026631
 31.939739  32.251064       4.081  4.079925  0.026343
 32.139739  32.251064       4.081  4.079850  0.028190
 32.339739  32.251064       4.081  4.079694  0.032006
 32.539739  32.251064       4.081  4.079553  0.035453
 32.739739  32.251064       4.081  4.079418  0.038777
 32.939739  32.251064       4.081  4.079168  0.044891
 33.139739  32.251064       4.081  4.078468  0.062043
 33.339739  32.251064       4.081  4.077807  0.078251
 33.539739  32.251064       4.081  4.077358  0.089248
 33.739739  32.251064       4.081  4.077189  0.093392
 33.939739  32.251064       4.081  4.076073  0.120721
 34.139739  32.251064       4.081  4.075109  0.144356
 34.339739  32.251064       4.081  4.074327  0.163518
 34.539739  32.251064       4.081  4.074267  0.164996
 34.739739  32.251064       4.081  4.074069  0.169838
 34.939739  32.251064       4.081  4.073875  0.174597
 35.139739  32.251064       4.081  4.073746  0.177757
 35.339739  32.251064       4.081  4.074518  0.158841
 35.539739  32.251064       4.081  4.075327  0.139021
 35.739739  32.251064       4.081  4.076038  0.121582
 35.939739  32.251064       4.081  4.076117  0.119654
 36.139739  32.251064       4.081  4.076726  0.104717
 30.939739  32.451064       4.081  4.079535  0.035904
 31.139739  32.451064       4.081  4.079873  0.027616
 31.339739  32.451064       4.081  4.079858  0.027985
 31.539739  32.451064       4.081  4.079545  0.035658
 31.739739  32.451064       4.081  4.079466  0.037587
 31.939739  32.451064       4.081  4.079612  0.034017
 32.139739  32.451064       4.081  4.079575  0.034919
 32.339739  32.451064       4.081  4.079037  0.048091
 32.539739  32.451064       4.081  4.078726  0.055723
 32.739739  32.451064       4.081  4.078692  0.056544
 32.939739  32.451064       4.081  4.078240  0.067623
 33.139739  32.451064       4.081  4.077460  0.086745
 33.339739  32.451064       4.081  4.076708  0.105169
 33.539739  32.451064       4.081  4.076259  0.116166
 33.739739  32.451064       4.081  4.075449  0.136026
 33.939739  32.451064       4.081  4.074091  0.169304
 34.139739  32.451064       4.081  4.073438  0.185307
 34.339739  32.451064       4.081  4.072810  0.200695
 34.539739  32.451064       4.081  4.071981  0.221006
 34.739739  32.451064       4.081  4.071462  0.233727
 34.939739  32.451064       4.081  4.071725  0.227284
 35.139739  32.451064       4.081  4.072317  0.212759
 35.339739  32.451064       4.081  4.072651  0.204593
 35.539739  32.451064       4.081  4.073004  0.195935
 35.739739  32.451064       4.081  4.073779  0.176936
 35.939739  32.451064       4.081  4.074310  0.163929
 36.139739  32.451064       4.081  4.074702  0.154327
 30.539739  32.651064       4.081  4.077540  0.084775
 30.739739  32.651064       4.081  4.078145  0.069962
 30.939739  32.651064       4.081  4.078403  0.063643
 31.139739  32.651064       4.081  4.078115  0.070701
 31.339739  32.651064       4.081  4.078177  0.069182
 31.539739  32.651064       4.081  4.078260  0.067131
 31.739739  32.651064       4.081  4.078254  0.067295
 31.939739  32.651064       4.081  4.077694  0.081000
 32.139739  32.651064       4.081  4.077078  0.096100
 32.339739  32.651064       4.081  4.076710  0.105128
 32.539739  32.651064       4.081  4.076542  0.109231
 32.739739  32.651064       4.081  4.076281  0.115632
 32.939739  32.651064       4.081  4.075147  0.143412
 33.139739  32.651064       4.081  4.074133  0.168278
 33.339739  32.651064       4.081  4.073680  0.179357
 33.539739  32.651064       4.081  4.073284  0.189082
 33.739739  32.651064       4.081  4.072106  0.217929
 33.939739  32.651064       4.081  4.070695  0.252520
 34.139739  32.651064       4.081  4.069896  0.272093
 34.339739  32.651064       4.081  4.069251  0.287891
 34.539739  32.651064       4.081  4.068678  0.301924
 34.739739  32.651064       4.081  4.068399  0.308777
 34.939739  32.651064       4.081  4.068784  0.299339
 35.139739  32.651064       4.081  4.069028  0.293348
 35.339739  32.651064       4.081  4.069651  0.278084
 35.539739  32.651064       4.081  4.070693  0.252561
 35.739739  32.651064       4.081  4.072093  0.218257
 35.939739  32.651064       4.081  4.072346  0.212061
 36.139739  32.651064       4.081  4.072222  0.215098
 29.739739  32.851064       4.081  4.077097  0.095649
 29.939739  32.851064       4.081  4.076948  0.099301
 30.139739  32.851064       4.081  4.076698  0.105415
 30.339739  32.851064       4.081  4.076475  0.110872
 30.539739  32.851064       4.081  4.076792  0.103117
 30.739739  32.851064       4.081  4.077185  0.093474
 30.939739  32.851064       4.081  4.076887  0.100778
 31.139739  32.851064       4.081  4.076675  0.105989
 31.339739  32.851064       4.081  4.076654  0.106482
 31.539739  32.851064       4.081  4.076738  0.104430
 31.739739  32.851064       4.081  4.076186  0.117971
 31.939739  32.851064       4.081  4.075239  0.141155
 32.139739  32.851064       4.081  4.074384  0.162123
 32.339739  32.851064       4.081  4.074265  0.165037
 32.539739  32.851064       4.081  4.074064  0.169961
 32.739739  32.851064       4.081  4.072682  0.203813
 32.939739  32.851064       4.081  4.071413  0.234917
 33.139739  32.851064       4.081  4.070770  0.250674
 33.339739  32.851064       4.081  4.070738  0.251453
 33.539739  32.851064       4.081  4.069420  0.283747
 33.739739  32.851064       4.081  4.067865  0.321867
 33.939739  32.851064       4.081  4.066555  0.353955
 34.139739  32.851064       4.081  4.066558  0.353873
 34.339739  32.851064       4.081  4.066125  0.364500
 34.539739  32.851064       4.081  4.064974  0.392690
 34.739739  32.851064       4.081  4.064497  0.404385
 34.939739  32.851064       4.081  4.065308  0.384525
 35.139739  32.851064       4.081  4.066604  0.352765
 35.339739  32.851064       4.081  4.067511  0.330525
 35.539739  32.851064       4.081  4.068486  0.306643
 35.739739  32.851064       4.081  4.069660  0.277879
 35.939739  32.851064       4.081  4.071259  0.238692
 36.139739  32.851064       4.081  4.072699  0.203403
 36.339739  32.851064       4.081  4.074061  0.170043
 36.539739  32.851064       4.081  4.075966  0.123347
 36.739739  32.851064       4.081  4.077746  0.079728
 29.539739  33.051064       4.081  4.077097  0.095649
 29.739739  33.051064       4.081  4.077097  0.095649
 29.939739  33.051064       4.081  4.076889  0.100737
 30.139739  33.051064       4.081  4.076678  0.105907
 30.339739  33.051064       4.081  4.076462  0.111201
 30.539739  33.051064       4.081  4.076246  0.116494
 30.739739  33.051064       4.081  4.076167  0.118423
 30.939739  33.051064       4.081  4.075831  0.126670
 31.139739  33.051064       4.081  4.075596  0.132415
 31.339739  33.051064       4.081  4.075234  0.141278
 31.539739  33.051064       4.081  4.075023  0.146449
 31.739739  33.051064       4.081  4.073927  0.173325
 31.939739  33.051064       4.081  4.072857  0.199546
 32.139739  33.051064       4.081  4.072103  0.218011
 32.339739  33.051064       4.081  4.071761  0.226382
 32.539739  33.051064       4.081  4.070663  0.253300
 32.739739  33.051064       4.081  4.069236  0.288260
 32.939739  33.051064       4.081  4.067967  0.319364
 33.139739  33.051064       4.081  4.067535  0.329950
 33.339739  33.051064       4.081  4.066890  0.345748
 33.539739  33.051064       4.081  4.065319  0.384238
 33.739739  33.051064       4.081  4.063695  0.424040
 33.939739  33.051064       4.081  4.063057  0.439674
 34.139739  33.051064       4.081  4.063020  0.440577
 34.339739  33.051064       4.081  4.062261  0.459165
 34.539739  33.051064       4.081  4.061354  0.481405
 34.739739  33.051064       4.081  4.060793  0.495151
 34.939739  33.051064       4.081  4.061891  0.468233
 35.139739  33.051064       4.081  4.063579  0.426871
 35.339739  33.051064       4.081  4.065297  0.384771
 35.539739  33.051064       4.081  4.066553  0.353996
 35.739739  33.051064       4.081  4.068069  0.316861
 35.939739  33.051064       4.081  4.069985  0.269918
 36.139739  33.051064       4.081  4.073057  0.194622
 36.339739  33.051064       4.081  4.074424  0.161138
 36.539739  33.051064       4.081  4.075834  0.126588
 36.739739  33.051064       4.081  4.077214  0.092777
 36.939739  33.051064       4.081  4.078830  0.053179
 37.139739  33.051064       4.081  4.079252  0.042839
 26.139739  33.251064       4.081  4.077118  0.095116
 26.339739  33.251064       4.081  4.078336  0.065284
 26.539739  33.251064       4.081  4.079573  0.034961
 29.339739  33.251064       4.081  4.074931  0.148705
 29.539739  33.251064       4.081  4.075496  0.134877
 29.739739  33.251064       4.081  4.076058  0.121090
 29.939739  33.251064       4.081  4.075970  0.123265
 30.139739  33.251064       4.081  4.075705  0.129748
 30.339739  33.251064       4.081  4.075472  0.135452
 30.539739  33.251064       4.081  4.075487  0.135082
 30.739739  33.251064       4.081  4.075276  0.140252
 30.939739  33.251064       4.081  4.074213  0.166309
 31.139739  33.251064       4.081  4.073751  0.177634
 31.339739  33.251064       4.081  4.073456  0.184856
 31.539739  33.251064       4.081  4.072991  0.196263
 31.739739  33.251064       4.081  4.071621  0.229829
 31.939739  33.251064       4.081  4.070698  0.252438
 32.139739  33.251064       4.081  4.070045  0.268441
 32.339739  33.251064       4.081  4.069263  0.287604
 32.539739  33.251064       4.081  4.067176  0.338731
 32.739739  33.251064       4.081  4.066116  0.364706
 32.939739  33.251064       4.081  4.065512  0.379519
 33.139739  33.251064       4.081  4.064624  0.401266
 33.339739  33.251064       4.081  4.062667  0.449235
 33.539739  33.251064       4.081  4.061222  0.484646
 33.739739  33.251064       4.081  4.060836  0.494084
 33.939739  33.251064       4.081  4.060200  0.509677
 34.139739  33.251064       4.081  4.059021  0.538564
 34.339739  33.251064       4.081  4.058097  0.561215
 34.539739  33.251064       4.081  4.058370  0.554527
 34.739739  33.251064       4.081  4.058643  0.547838
 34.939739  33.251064       4.081  4.058539  0.550382
 35.139739  33.251064       4.081  4.060259  0.508241
 35.339739  33.251064       4.081  4.062886  0.443859
 35.539739  33.251064       4.081  4.065060  0.390598
 35.739739  33.251064       4.081  4.066950  0.344271
 35.939739  33.251064       4.081  4.069511  0.281531
 36.139739  33.251064       4.081  4.072830  0.200202
 36.339739  33.251064       4.081  4.074459  0.160277
 36.539739  33.251064       4.081  4.075837  0.126506
 36.739739  33.251064       4.081  4.077209  0.092900
 36.939739  33.251064       4.081  4.078525  0.060647
 37.139739  33.251064       4.081  4.079252  0.042839
 37.339739  33.251064       4.081  4.079252  0.042839
 25.539739  33.451064       4.081  4.075566  0.133154
 25.739739  33.451064       4.081  4.075566  0.133154
 25.939739  33.451064       4.081  4.076452  0.111447
 26.139739  33.451064       4.081  4.077497  0.085842
 26.339739  33.451064       4.081  4.078491  0.061468
 26.539739  33.451064       4.081  4.079493  0.036930
 26.739739  33.451064       4.081  4.080571  0.010505
 26.939739  33.451064       4.081  4.081295 -0.007222
 27.139739  33.451064       4.081  4.081057 -0.001395
 27.339739  33.451064       4.081  4.080822  0.004350
 27.539739  33.451064       4.081  4.080570  0.010546
 27.739739  33.451064       4.081  4.079193  0.044275
 27.939739  33.451064       4.081  4.077780  0.078907
 28.139739  33.451064       4.081  4.076502  0.110216
 28.339739  33.451064       4.081  4.075164  0.143002
 28.539739  33.451064       4.081  4.073412  0.185923
 28.739739  33.451064       4.081  4.072329  0.212471
 28.939739  33.451064       4.081  4.071786  0.225766
 29.139739  33.451064       4.081  4.072605  0.205701
 29.339739  33.451064       4.081  4.073310  0.188426
 29.539739  33.451064       4.081  4.073645  0.180219
 29.739739  33.451064       4.081  4.073558  0.182353
 29.939739  33.451064       4.081  4.073731  0.178126
 30.139739  33.451064       4.081  4.073925  0.173366
 30.339739  33.451064       4.081  4.074037  0.170617
 30.539739  33.451064       4.081  4.073265  0.189534
 30.739739  33.451064       4.081  4.072503  0.208204
 30.939739  33.451064       4.081  4.071899  0.223017
 31.139739  33.451064       4.081  4.071773  0.226095
 31.339739  33.451064       4.081  4.071323  0.237133
 31.539739  33.451064       4.081  4.070465  0.258142
 31.739739  33.451064       4.081  4.069373  0.284895
 31.939739  33.451064       4.081  4.068933  0.295687
 32.139739  33.451064       4.081  4.068268  0.311978
 32.339739  33.451064       4.081  4.067332  0.334915
 32.539739  33.451064       4.081  4.065802  0.372420
 32.739739  33.451064       4.081  4.064547  0.403154
 32.939739  33.451064       4.081  4.063789  0.421742
 33.139739  33.451064       4.081  4.062955  0.442177
 33.339739  33.451064       4.081  4.061304  0.482636
 33.539739  33.451064       4.081  4.059457  0.527896
 33.739739  33.451064       4.081  4.058649  0.547674
 33.939739  33.451064       4.081  4.058040  0.562610
 34.139739  33.451064       4.081  4.057479  0.576356
 34.339739  33.451064       4.081  4.057069  0.586410
 34.539739  33.451064       4.081  4.057090  0.585876
 34.739739  33.451064       4.081  4.057214  0.582840
 34.939739  33.451064       4.081  4.057534  0.575002
 35.139739  33.451064       4.081  4.059922  0.516488
 35.339739  33.451064       4.081  4.062687  0.448742
 35.539739  33.451064       4.081  4.064611  0.401595
 35.739739  33.451064       4.081  4.066416  0.357361
 35.939739  33.451064       4.081  4.069645  0.278248
 36.139739  33.451064       4.081  4.073488  0.184076
 36.339739  33.451064       4.081  4.075132  0.143781
 36.539739  33.451064       4.081  4.076266  0.116002
 36.739739  33.451064       4.081  4.077354  0.089330
 36.939739  33.451064       4.081  4.078528  0.060565
 37.139739  33.451064       4.081  4.079252  0.042839
 37.339739  33.451064       4.081  4.079252  0.042839
 25.339739  33.651064       4.081  4.079150  0.045342
 25.539739  33.651064       4.081  4.077509  0.085555
 25.739739  33.651064       4.081  4.075574  0.132948
 25.939739  33.651064       4.081  4.076608  0.107631
 26.139739  33.651064       4.081  4.077601  0.083298
 26.339739  33.651064       4.081  4.078604  0.058719
 26.539739  33.651064       4.081  4.079602  0.034263
 26.739739  33.651064       4.081  4.080546  0.011120
 26.939739  33.651064       4.081  4.081256 -0.006278
 27.139739  33.651064       4.081  4.081030 -0.000739
 27.339739  33.651064       4.081  4.080802  0.004842
 27.539739  33.651064       4.081  4.080444  0.013623
 27.739739  33.651064       4.081  4.078895  0.051579
 27.939739  33.651064       4.081  4.077577  0.083872
 28.139739  33.651064       4.081  4.076405  0.112596
 28.339739  33.651064       4.081  4.075233  0.141319
 28.539739  33.651064       4.081  4.073545  0.182681
 28.739739  33.651064       4.081  4.072180  0.216123
 28.939739  33.651064       4.081  4.071719  0.227408
 29.139739  33.651064       4.081  4.071653  0.229049
 29.339739  33.651064       4.081  4.071997  0.220596
 29.539739  33.651064       4.081  4.071820  0.224946
 29.739739  33.651064       4.081  4.071805  0.225315
 29.939739  33.651064       4.081  4.071790  0.225684
 30.139739  33.651064       4.081  4.072013  0.220227
 30.339739  33.651064       4.081  4.071612  0.230034
 30.539739  33.651064       4.081  4.070767  0.250756
 30.739739  33.651064       4.081  4.069789  0.274719
 30.939739  33.651064       4.081  4.069638  0.278412
 31.139739  33.651064       4.081  4.069517  0.281367
 31.339739  33.651064       4.081  4.068749  0.300201
 31.539739  33.651064       4.081  4.067970  0.319282
 31.739739  33.651064       4.081  4.067300  0.335695
 31.939739  33.651064       4.081  4.067210  0.337911
 32.139739  33.651064       4.081  4.066615  0.352478
 32.339739  33.651064       4.081  4.065642  0.376318
 32.539739  33.651064       4.081  4.064413  0.406437
 32.739739  33.651064       4.081  4.063767  0.422276
 32.939739  33.651064       4.081  4.063060  0.439592
 33.139739  33.651064       4.081  4.061702  0.472870
 33.339739  33.651064       4.081  4.060334  0.506394
 33.539739  33.651064       4.081  4.058929  0.540821
 33.739739  33.651064       4.081  4.058073  0.561789
 33.939739  33.651064       4.081  4.057417  0.577875
 34.139739  33.651064       4.081  4.057007  0.587928
 34.339739  33.651064       4.081  4.056700  0.595437
 34.539739  33.651064       4.081  4.056980  0.588584
 34.739739  33.651064       4.081  4.057564  0.574264
 34.939739  33.651064       4.081  4.058730  0.545704
 35.139739  33.651064       4.081  4.060614  0.499542
 35.339739  33.651064       4.081  4.062928  0.442833
 35.539739  33.651064       4.081  4.065130  0.388874
 35.739739  33.651064       4.081  4.067803  0.323385
 35.939739  33.651064       4.081  4.070479  0.257813
 36.139739  33.651064       4.081  4.073637  0.180424
 36.339739  33.651064       4.081  4.075375  0.137831
 36.539739  33.651064       4.081  4.076737  0.104471
 36.739739  33.651064       4.081  4.077651  0.082067
 36.939739  33.651064       4.081  4.078870  0.052195
 37.139739  33.651064       4.081  4.079089  0.046819
 25.139739  33.851064       4.081  4.088027 -0.172177
 25.339739  33.851064       4.081  4.085253 -0.104225
 25.539739  33.851064       4.081  4.083013 -0.049322
 25.739739  33.851064       4.081  4.084183 -0.078005
 25.939739  33.851064       4.081  4.084173 -0.077758
 26.139739  33.851064       4.081  4.084471 -0.085062
 26.339739  33.851064       4.081  4.084970 -0.097290
 26.539739  33.851064       4.081  4.084604 -0.088304
 26.739739  33.851064       4.081  4.085937 -0.120967
 26.939739  33.851064       4.081  4.086848 -0.143289
 27.139739  33.851064       4.081  4.086933 -0.145382
 27.339739  33.851064       4.081  4.085535 -0.111119
 27.539739  33.851064       4.081  4.082100 -0.026959
 27.739739  33.851064       4.081  4.079553  0.035453
 27.939739  33.851064       4.081  4.078684  0.056749
 28.139739  33.851064       4.081  4.077363  0.089125
 28.339739  33.851064       4.081  4.075362  0.138160
 28.539739  33.851064       4.081  4.073434  0.185389
 28.739739  33.851064       4.081  4.072163  0.216534
 28.939739  33.851064       4.081  4.071706  0.227736
 29.139739  33.851064       4.081  4.071215  0.239759
 29.339739  33.851064       4.081  4.070745  0.251289
 29.539739  33.851064       4.081  4.070484  0.257690
 29.739739  33.851064       4.081  4.070433  0.258921
 29.939739  33.851064       4.081  4.070212  0.264338
 30.139739  33.851064       4.081  4.069903  0.271929
 30.339739  33.851064       4.081  4.069105  0.291461
 30.539739  33.851064       4.081  4.068201  0.313619
 30.739739  33.851064       4.081  4.067809  0.323221
 30.939739  33.851064       4.081  4.067317  0.335285
 31.139739  33.851064       4.081  4.066818  0.347513
 31.339739  33.851064       4.081  4.066111  0.364829
 31.539739  33.851064       4.081  4.065621  0.376852
 31.739739  33.851064       4.081  4.065570  0.378083
 31.939739  33.851064       4.081  4.065413  0.381940
 32.139739  33.851064       4.081  4.064752  0.398148
 32.339739  33.851064       4.081  4.063886  0.419362
 32.539739  33.851064       4.081  4.063482  0.429251
 32.739739  33.851064       4.081  4.063067  0.439428
 32.939739  33.851064       4.081  4.061891  0.468233
 33.139739  33.851064       4.081  4.060500  0.502332
 33.339739  33.851064       4.081  4.059271  0.532450
 33.539739  33.851064       4.081  4.058448  0.552598
 33.739739  33.851064       4.081  4.057524  0.575248
 33.939739  33.851064       4.081  4.056704  0.595355
 34.139739  33.851064       4.081  4.056424  0.602207
 34.339739  33.851064       4.081  4.056548  0.599171
 34.539739  33.851064       4.081  4.056861  0.591498
 34.739739  33.851064       4.081  4.058309  0.556004
 34.939739  33.851064       4.081  4.059738  0.521002
 35.139739  33.851064       4.081  4.061104  0.487519
 35.339739  33.851064       4.081  4.063079  0.439140
 35.539739  33.851064       4.081  4.065951  0.368768
 35.739739  33.851064       4.081  4.069306  0.286537
 35.939739  33.851064       4.081  4.071944  0.221909
 36.139739  33.851064       4.081  4.073563  0.182230
 36.339739  33.851064       4.081  4.075385  0.137585
 36.539739  33.851064       4.081  4.077349  0.089453
 36.739739  33.851064       4.081  4.078316  0.065777
 36.939739  33.851064       4.081  4.078833  0.053097
 37.139739  33.851064       4.081  4.078903  0.051374
 25.139739  34.051064       4.081  4.092995 -0.293923
 25.339739  34.051064       4.081  4.090517 -0.233193
 25.539739  34.051064       4.081  4.091873 -0.266430
 25.739739  34.051064       4.081  4.092682 -0.286250
 25.939739  34.051064       4.081  4.092426 -0.279971
 26.139739  34.051064       4.081  4.092007 -0.269713
 26.339739  34.051064       4.081  4.093216 -0.299339
 26.539739  34.051064       4.081  4.096471 -0.379108
 26.739739  34.051064       4.081  4.098178 -0.420921
 26.939739  34.051064       4.081  4.097491 -0.404098
 27.139739  34.051064       4.081  4.095411 -0.353134
 27.339739  34.051064       4.081  4.094090 -0.320759
 27.539739  34.051064       4.081  4.091531 -0.258060
 27.739739  34.051064       4.081  4.086851 -0.143371
 27.939739  34.051064       4.081  4.081700 -0.017152
 28.139739  34.051064       4.081  4.080539  0.011284
 28.339739  34.051064       4.081  4.078483  0.061673
 28.539739  34.051064       4.081  4.075388  0.137503
 28.739739  34.051064       4.081  4.072435  0.209886
 28.939739  34.051064       4.081  4.072059  0.219078
 29.139739  34.051064       4.081  4.071606  0.230198
 29.339739  34.051064       4.081  4.070693  0.252561
 29.539739  34.051064       4.081  4.069588  0.279643
 29.739739  34.051064       4.081  4.069236  0.288260
 29.939739  34.051064       4.081  4.068906  0.296344
 30.139739  34.051064       4.081  4.068493  0.306479
 30.339739  34.051064       4.081  4.067706  0.325765
 30.539739  34.051064       4.081  4.067078  0.341152
 30.739739  34.051064       4.081  4.066689  0.350672
 30.939739  34.051064       4.081  4.065855  0.371107
 31.139739  34.051064       4.081  4.064797  0.397040
 31.339739  34.051064       4.081  4.064899  0.394537
 31.539739  34.051064       4.081  4.065237  0.386248
 31.739739  34.051064       4.081  4.064926  0.393880
 31.939739  34.051064       4.081  4.063774  0.422111
 32.139739  34.051064       4.081  4.063450  0.430031
 32.339739  34.051064       4.081  4.063862  0.419937
 32.539739  34.051064       4.081  4.063589  0.426625
 32.739739  34.051064       4.081  4.062580  0.451368
