       Lon        Lat  FastDir(deg)  Amplitude(%)
 35.506279  40.341770         6.293      0.653049
 36.493721  40.341770        17.761      1.575001
 37.481041  40.333374        23.698      2.023172
 38.467992  40.316587        22.920      1.779879
 39.454329  40.291418        -8.363      1.242074
 40.439811  40.257880       -41.727      1.152440
 41.424194  40.215992       -56.469      1.190854
 42.407241  40.165777       -35.883      0.806708
 43.388714  40.107261         2.563      1.011586
 44.368381  40.040475        10.429      1.062805
 45.346013  39.965457         9.701      0.281707
 24.388474  38.998162        10.289      0.102439
 25.346755  39.090419        21.095      0.307317
 26.307438  39.174812        40.009      0.486586
 27.270322  39.251299        76.111      1.126830
 28.235200  39.319840       -86.847      1.882318
 29.201859  39.380402       -69.649      2.151220
 30.170087  39.432952       -57.606      2.189635
 31.139664  39.477464       -42.740      3.098782
 32.110370  39.513914       -34.895      4.071953
 33.081982  39.542284       -48.225      1.408537
 34.054276  39.562559       -57.628      0.985976
 35.027024  39.574728       -35.130      0.883537
 36.000000  39.578785        -9.551      1.101220
 36.972976  39.574728         9.613      1.408537
 37.945725  39.562559        21.397      1.600610
 38.918018  39.542284        26.510      1.510976
 39.889631  39.513914        48.558      1.485366
 40.860337  39.477464        66.284      1.037196
 41.829914  39.432952       -63.498      0.614634
 42.798141  39.380402       -31.002      0.665854
 43.764801  39.319840        -5.284      0.704269
 44.729678  39.251299         0.511      0.332927
 45.692562  39.174812       -14.770      0.038415
 24.080738  38.202277        58.179      0.038415
 25.024845  38.295225        41.383      0.409756
 25.971274  38.380587        44.386      0.973171
 26.919840  38.458323        54.471      0.896342
 27.870351  38.528395       -87.524      0.845122
 28.822613  38.590768       -53.485      2.189635
 29.776429  38.645413       -46.532      2.881099
 30.731596  38.692302       -38.216      2.023172
 31.687913  38.731411       -25.181      2.817074
 32.645173  38.762722       -18.129      3.431709
 33.603169  38.786219       -15.890      1.549391
 34.561690  38.801891       -42.066      1.024391
 35.520528  38.809728       -39.811      1.318903
 36.479472  38.809728       -14.571      1.485366
 37.438310  38.801891        -6.467      1.421342
 38.396832  38.786219        -0.205      0.985976
 39.354827  38.762722        30.610      0.755488
 40.312087  38.731411        50.841      1.728659
 41.268404  38.692302        64.658      0.985976
 42.223572  38.645413       -72.692      0.806708
 43.177387  38.590768       -43.434      0.345732
 44.129650  38.528395       -15.547      0.217683
 24.712452  37.496777        77.219      0.601830
 25.645047  37.582904        66.637      1.792684
 26.579711  37.661678        61.181      2.074391
 27.516267  37.733062        60.342      1.421342
 28.454536  37.797022       -48.932      0.486586
 29.394337  37.853530       -36.348      2.164025
 30.335484  37.902557       -50.987      1.101220
 31.277789  37.944081        57.472      0.486586
 32.221064  37.978083         4.675      1.024391
 33.165116  38.004545        -7.369      2.112806
 34.109752  38.023456       -28.466      0.909147
 35.054779  38.034806       -57.948      1.062805
 36.000000  38.038590       -43.455      0.576220
 36.945222  38.034806       -18.360      1.178049
 37.890248  38.023456       -32.883      1.357318
 38.834885  38.004545       -48.703      1.254879
 39.778937  37.978083       -67.969      0.691464
 40.722211  37.944081        15.205      0.294512
 41.664517  37.902557       -58.388      0.857927
 42.605664  37.853530       -68.251      0.934757
 43.545464  37.797022       -88.420      0.268903
 44.483734  37.733062        78.162      0.038415
 24.409164  36.695187       -46.743      0.281707
 25.328331  36.781882       -87.522      1.651830
 26.249495  36.861490        71.869      2.714635
 27.172495  36.933975        59.841      3.764636
 28.097165  36.999306        53.077      3.354879
 29.023337  37.057452        10.631      2.368903
 29.950842  37.108388        -5.047      1.357318
 30.879507  37.152091        76.463      1.037196
 31.809156  37.188540        67.939      1.280488
 32.739614  37.217719        52.066      0.345732
 33.670702  37.239616       -74.181      0.371342
 34.602240  37.254219       -81.773      1.011586
 35.534050  37.261522        84.836      0.921952
 36.465950  37.261522        62.837      0.281707
 37.397760  37.254219       -54.386      0.998781
 38.329299  37.239616       -67.111      1.779879
 39.260387  37.217719       -75.283      2.087196
 40.190844  37.188540       -75.209      1.344513
 41.120494  37.152091       -50.543      0.627439
 42.049159  37.108388       -62.268      0.729878
 42.976663  37.057452       -87.162      0.486586
 43.902836  36.999306        83.027      0.230488
 24.114587  35.890566        -6.928      1.037196
 25.020718  35.977638        -9.932      2.714635
 25.928773  36.057883        11.127      1.971952
 26.838602  36.131267        47.997      3.751831
 27.750054  36.197758        53.874      5.121953
 28.662974  36.257327        42.380      3.418904
 29.577207  36.309950        14.235      2.279269
 30.492593  36.355602        57.106      0.307317
 31.408970  36.394265        86.964      0.717073
 32.326177  36.425921       -89.139      0.614634
 33.244049  36.450557       -85.785      0.832317
 34.162421  36.468162       -88.717      1.050000
 35.081127  36.478728        87.808      0.755488
 36.000000  36.482251        55.337      0.435366
 36.918873  36.478728        71.649      0.038415
 37.837579  36.468162       -71.816      0.845122
 38.755951  36.450557       -79.931      1.126830
 39.673823  36.425921       -84.274      1.088415
 40.591030  36.394265       -82.201      0.563415
 41.507408  36.355602       -70.450      0.243293
 42.422793  36.309950       -85.412      0.243293
 43.337026  36.257327        85.615      0.230488
 24.721820  35.170287        -7.609      1.946342
 25.617142  35.250980        -0.740      3.098782
 26.514174  35.325066        30.548      3.367684
 27.412779  35.392515        46.985      4.097563
 28.312814  35.453300        50.785      2.740245
 29.214134  35.507394        41.465      1.126830
 30.116594  35.554776        48.922      0.320122
 31.020046  35.595426       -86.777      0.448171
 31.924339  35.629327       -73.634      0.665854
 32.829323  35.656464       -67.802      1.011586
 33.734845  35.676828       -69.047      0.947561
 34.640753  35.690408       -75.373      0.525000
 35.546892  35.697200       -50.575      0.102439
 36.453108  35.697200       -14.446      0.179268
 37.359247  35.690408       -23.807      0.102439
 38.265155  35.676828       -69.284      0.128049
 39.170678  35.656464       -84.350      0.179268
 40.075662  35.629327       -86.687      0.166463
 25.314217  34.440900        -6.810      0.589025
 26.198816  34.515500        23.085      0.755488
 27.084933  34.583712        43.059      1.741464
 27.972437  34.645510        44.661      1.101220
 28.861196  34.700869        35.309      0.601830
 29.751075  34.749767        27.666      0.473781
 30.641939  34.792185        27.323      0.345732
 31.533649  34.828106        36.566      0.153659
 32.426067  34.857516       -67.943      0.243293
 33.319053  34.880402       -57.088      0.525000
 34.212465  34.896756       -48.296      0.358537
 35.106161  34.906571       -39.134      0.115244
 36.000000  34.909844       -18.774      0.064024
 36.893839  34.906571       -15.712      0.051220
 37.787536  34.896756        -6.324      0.025610
 25.892149  33.702691       -72.033      0.051220
 26.766126  33.771478        38.485      0.179268
 27.641444  33.834096        36.301      0.256098
 28.517983  33.890520        20.859      0.217683
 29.395617  33.940729        16.432      0.307317
 30.274224  33.984704        17.790      0.422561
 31.153675  34.022428        18.902      0.563415
 32.033843  34.053887        19.815      0.589025
 32.914600  34.079069        18.484      0.589025
 33.795814  34.097964        15.631      0.640244
 34.677357  34.110565        18.142      0.563415
 35.559097  34.116866        23.111      0.345732
 36.440903  34.116866        31.459      0.051220
 29.916491  33.173139        13.467      0.128049
 30.783999  33.212457        15.361      0.179268
 31.652228  33.245751        17.191      0.281707
 32.521058  33.273008        18.021      0.460976
 33.390370  33.294218        18.548      0.653049
 34.260045  33.309374        19.423      0.781098
 35.129962  33.318469        21.249      0.717073
 36.000000  33.321501        24.040      0.294512
 36.870038  33.318469        31.138      0.051220
 31.280814  32.433276        14.293      0.038415
 32.138015  32.462395        16.039      0.051220
 32.995715  32.485702        17.208      0.102439
 33.853804  32.503190        18.608      0.230488
 34.712171  32.514852        19.856      0.371342
 35.570705  32.520684        20.802      0.268903
 32.611445  31.672597       -65.521      0.000000
 33.458225  31.692201       -22.338      0.000000
 34.305313  31.706209        17.492      0.025610
 35.152605  31.714615        19.553      0.051220
 36.000000  31.717417        19.030      0.025610
 33.890675  30.897162       -69.805      0.012805
 34.734308  30.908115       -68.452      0.012805
