       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 30.683018  32.851064       3.848  3.848236 -0.006128
 30.883018  32.851064       3.848  3.848200 -0.005209
 31.083018  32.851064       3.848  3.848199 -0.005175
 31.283018  32.851064       3.848  3.848176 -0.004562
 31.483018  32.851064       3.848  3.848103 -0.002690
 31.683018  32.851064       3.848  3.848086 -0.002247
 31.883018  32.851064       3.848  3.848217 -0.005652
 32.083018  32.851064       3.848  3.848348 -0.009056
 32.283018  32.851064       3.848  3.848385 -0.010009
 32.483018  32.851064       3.848  3.848388 -0.010077
 32.683018  32.851064       3.848  3.848749 -0.019474
 32.883018  32.851064       3.848  3.849116 -0.029007
 33.083018  32.851064       3.848  3.849508 -0.039186
 33.283018  32.851064       3.848  3.849704 -0.044293
 33.483018  32.851064       3.848  3.850171 -0.056413
 33.683018  32.851064       3.848  3.850822 -0.073334
 33.883018  32.851064       3.848  3.851515 -0.091343
 34.083018  32.851064       3.848  3.851863 -0.100400
 34.283018  32.851064       3.848  3.852131 -0.107345
 34.483018  32.851064       3.848  3.852648 -0.120793
 34.683018  32.851064       3.848  3.853021 -0.130496
 34.883018  32.851064       3.848  3.852999 -0.129917
 35.083018  32.851064       3.848  3.852695 -0.122018
 35.283018  32.851064       3.848  3.852361 -0.113337
 35.483018  32.851064       3.848  3.852021 -0.104485
 35.683018  32.851064       3.848  3.851245 -0.084330
 35.883018  32.851064       3.848  3.850498 -0.064924
 36.083018  32.851064       3.848  3.849851 -0.048106
 36.283018  32.851064       3.848  3.849455 -0.037824
 36.483018  32.851064       3.848  3.849041 -0.027066
 36.683018  32.851064       3.848  3.848752 -0.019542
 36.883018  32.851064       3.848  3.848438 -0.011371
 37.083018  32.851064       3.848  3.848415 -0.010792
 29.483018  33.051064       3.848  3.848330 -0.008579
 29.683018  33.051064       3.848  3.848330 -0.008579
 29.883018  33.051064       3.848  3.848335 -0.008716
 30.083018  33.051064       3.848  3.848345 -0.008954
 30.283018  33.051064       3.848  3.848354 -0.009192
 30.483018  33.051064       3.848  3.848362 -0.009396
 30.683018  33.051064       3.848  3.848338 -0.008784
 30.883018  33.051064       3.848  3.848321 -0.008341
 31.083018  33.051064       3.848  3.848314 -0.008171
 31.283018  33.051064       3.848  3.848322 -0.008375
 31.483018  33.051064       3.848  3.848304 -0.007899
 31.683018  33.051064       3.848  3.848400 -0.010384
 31.883018  33.051064       3.848  3.848549 -0.014265
 32.083018  33.051064       3.848  3.848705 -0.018316
 32.283018  33.051064       3.848  3.848811 -0.021074
 32.483018  33.051064       3.848  3.849031 -0.026794
 32.683018  33.051064       3.848  3.849493 -0.038812
 32.883018  33.051064       3.848  3.849931 -0.050183
 33.083018  33.051064       3.848  3.850209 -0.057400
 33.283018  33.051064       3.848  3.850466 -0.064073
 33.483018  33.051064       3.848  3.851287 -0.085420
 33.683018  33.051064       3.848  3.851983 -0.103498
 33.883018  33.051064       3.848  3.852507 -0.117116
 34.083018  33.051064       3.848  3.852788 -0.124435
 34.283018  33.051064       3.848  3.853278 -0.137168
 34.483018  33.051064       3.848  3.853771 -0.149969
 34.683018  33.051064       3.848  3.854164 -0.160183
 34.883018  33.051064       3.848  3.853994 -0.155757
 35.083018  33.051064       3.848  3.853628 -0.146258
 35.283018  33.051064       3.848  3.853028 -0.130666
 35.483018  33.051064       3.848  3.852597 -0.119465
 35.683018  33.051064       3.848  3.851956 -0.102817
 35.883018  33.051064       3.848  3.851147 -0.081777
 36.083018  33.051064       3.848  3.850058 -0.053485
 36.283018  33.051064       3.848  3.849551 -0.040310
 36.483018  33.051064       3.848  3.849195 -0.031049
 36.683018  33.051064       3.848  3.848916 -0.023798
 36.883018  33.051064       3.848  3.848595 -0.015457
 37.083018  33.051064       3.848  3.848363 -0.009431
 26.083018  33.251064       3.848  3.845736  0.058830
 26.283018  33.251064       3.848  3.847298  0.018248
 26.483018  33.251064       3.848  3.848786 -0.020427
 29.283018  33.251064       3.848  3.849062 -0.027611
 29.483018  33.251064       3.848  3.848886 -0.023015
 29.683018  33.251064       3.848  3.848697 -0.018112
 29.883018  33.251064       3.848  3.848583 -0.015150
 30.083018  33.251064       3.848  3.848538 -0.013993
 30.283018  33.251064       3.848  3.848570 -0.014810
 30.483018  33.251064       3.848  3.848548 -0.014231
 30.683018  33.251064       3.848  3.848470 -0.012222
 30.883018  33.251064       3.848  3.848528 -0.013720
 31.083018  33.251064       3.848  3.848593 -0.015423
 31.283018  33.251064       3.848  3.848593 -0.015423
 31.483018  33.251064       3.848  3.848553 -0.014367
 31.683018  33.251064       3.848  3.848704 -0.018282
 31.883018  33.251064       3.848  3.849001 -0.026011
 32.083018  33.251064       3.848  3.849161 -0.030164
 32.283018  33.251064       3.848  3.849272 -0.033058
 32.483018  33.251064       3.848  3.849673 -0.043476
 32.683018  33.251064       3.848  3.850259 -0.058694
 32.883018  33.251064       3.848  3.850648 -0.068805
 33.083018  33.251064       3.848  3.850944 -0.076500
 33.283018  33.251064       3.848  3.851459 -0.089880
 33.483018  33.251064       3.848  3.852390 -0.114086
 33.683018  33.251064       3.848  3.852925 -0.127976
 33.883018  33.251064       3.848  3.853332 -0.138564
 34.083018  33.251064       3.848  3.853780 -0.150208
 34.283018  33.251064       3.848  3.854482 -0.168456
 34.483018  33.251064       3.848  3.854803 -0.176797
 34.683018  33.251064       3.848  3.854793 -0.176525
 34.883018  33.251064       3.848  3.854871 -0.178567
 35.083018  33.251064       3.848  3.854622 -0.172099
 35.283018  33.251064       3.848  3.853855 -0.152148
 35.483018  33.251064       3.848  3.853075 -0.131891
 35.683018  33.251064       3.848  3.852402 -0.114392
 35.883018  33.251064       3.848  3.851651 -0.094884
 36.083018  33.251064       3.848  3.850441 -0.063426
 36.283018  33.251064       3.848  3.849715 -0.044565
 36.483018  33.251064       3.848  3.849347 -0.034999
 36.683018  33.251064       3.848  3.849000 -0.025977
 36.883018  33.251064       3.848  3.848648 -0.016852
 37.083018  33.251064       3.848  3.848328 -0.008511
 37.283018  33.251064       3.848  3.848328 -0.008511
 25.483018  33.451064       3.848  3.844291  0.096382
 25.683018  33.451064       3.848  3.844291  0.096382
 25.883018  33.451064       3.848  3.844972  0.078679
 26.083018  33.451064       3.848  3.846323  0.043578
 26.283018  33.451064       3.848  3.847557  0.011507
 26.483018  33.451064       3.848  3.848787 -0.020461
 26.683018  33.451064       3.848  3.850079 -0.054030
 26.883018  33.451064       3.848  3.852030 -0.104723
 27.083018  33.451064       3.848  3.852263 -0.110783
 27.283018  33.451064       3.848  3.852480 -0.116435
 27.483018  33.451064       3.848  3.852707 -0.122325
 27.683018  33.451064       3.848  3.852851 -0.126070
 27.883018  33.451064       3.848  3.852508 -0.117150
 28.083018  33.451064       3.848  3.852156 -0.107992
 28.283018  33.451064       3.848  3.851799 -0.098731
 28.483018  33.451064       3.848  3.851372 -0.087633
 28.683018  33.451064       3.848  3.850993 -0.077793
 28.883018  33.451064       3.848  3.850868 -0.074525
 29.083018  33.451064       3.848  3.850323 -0.060362
 29.283018  33.451064       3.848  3.849774 -0.046097
 29.483018  33.451064       3.848  3.849377 -0.035782
 29.683018  33.451064       3.848  3.849300 -0.033773
 29.883018  33.451064       3.848  3.849173 -0.030471
 30.083018  33.451064       3.848  3.849022 -0.026555
 30.283018  33.451064       3.848  3.848883 -0.022947
 30.483018  33.451064       3.848  3.848952 -0.024751
 30.683018  33.451064       3.848  3.849044 -0.027134
 30.883018  33.451064       3.848  3.849068 -0.027747
 31.083018  33.451064       3.848  3.848985 -0.025602
 31.283018  33.451064       3.848  3.848981 -0.025500
 31.483018  33.451064       3.848  3.849247 -0.032411
 31.683018  33.451064       3.848  3.849514 -0.039356
 31.883018  33.451064       3.848  3.849703 -0.044259
 32.083018  33.451064       3.848  3.849837 -0.047731
 32.283018  33.451064       3.848  3.850164 -0.056243
 32.483018  33.451064       3.848  3.850842 -0.073844
 32.683018  33.451064       3.848  3.851523 -0.091548
 32.883018  33.451064       3.848  3.851879 -0.100808
 33.083018  33.451064       3.848  3.852141 -0.107617
 33.283018  33.451064       3.848  3.852978 -0.129372
 33.483018  33.451064       3.848  3.853956 -0.154770
 33.683018  33.451064       3.848  3.854529 -0.169682
 33.883018  33.451064       3.848  3.854929 -0.180065
 34.083018  33.451064       3.848  3.855251 -0.188441
 34.283018  33.451064       3.848  3.855550 -0.196203
 34.483018  33.451064       3.848  3.855563 -0.196543
 34.683018  33.451064       3.848  3.855638 -0.198484
 34.883018  33.451064       3.848  3.855648 -0.198756
 35.083018  33.451064       3.848  3.855017 -0.182346
 35.283018  33.451064       3.848  3.854014 -0.156302
 35.483018  33.451064       3.848  3.853240 -0.136181
 35.683018  33.451064       3.848  3.852613 -0.119873
 35.883018  33.451064       3.848  3.851736 -0.097097
 36.083018  33.451064       3.848  3.850476 -0.064346
 36.283018  33.451064       3.848  3.849697 -0.044089
 36.483018  33.451064       3.848  3.849355 -0.035203
 36.683018  33.451064       3.848  3.849026 -0.026657
 36.883018  33.451064       3.848  3.848683 -0.017738
 37.083018  33.451064       3.848  3.848335 -0.008716
 37.283018  33.451064       3.848  3.848328 -0.008511
 25.483018  33.651064       3.848  3.846965  0.026896
 25.683018  33.651064       3.848  3.844889  0.080858
 25.883018  33.651064       3.848  3.845249  0.071495
 26.083018  33.651064       3.848  3.846454  0.040173
 26.283018  33.651064       3.848  3.847693  0.007967
 26.483018  33.651064       3.848  3.848929 -0.024138
 26.683018  33.651064       3.848  3.850282 -0.059307
 26.883018  33.651064       3.848  3.851774 -0.098084
 27.083018  33.651064       3.848  3.852289 -0.111464
 27.283018  33.651064       3.848  3.852500 -0.116946
 27.483018  33.651064       3.848  3.852711 -0.122427
 27.683018  33.651064       3.848  3.852665 -0.121235
 27.883018  33.651064       3.848  3.852441 -0.115413
 28.083018  33.651064       3.848  3.852121 -0.107106
 28.283018  33.651064       3.848  3.851800 -0.098765
 28.483018  33.651064       3.848  3.851410 -0.088620
 28.683018  33.651064       3.848  3.850952 -0.076704
 28.883018  33.651064       3.848  3.850851 -0.074083
 29.083018  33.651064       3.848  3.850693 -0.069997
 29.283018  33.651064       3.848  3.850257 -0.058660
 29.483018  33.651064       3.848  3.849893 -0.049195
 29.683018  33.651064       3.848  3.849748 -0.045416
 29.883018  33.651064       3.848  3.849673 -0.043476
 30.083018  33.651064       3.848  3.849501 -0.039016
 30.283018  33.651064       3.848  3.849394 -0.036224
 30.483018  33.651064       3.848  3.849452 -0.037722
 30.683018  33.651064       3.848  3.849579 -0.041025
 30.883018  33.651064       3.848  3.849573 -0.040888
 31.083018  33.651064       3.848  3.849486 -0.038607
 31.283018  33.651064       3.848  3.849699 -0.044157
 31.483018  33.651064       3.848  3.849997 -0.051885
 31.683018  33.651064       3.848  3.850304 -0.059886
 31.883018  33.651064       3.848  3.850390 -0.062099
 32.083018  33.651064       3.848  3.850721 -0.070712
 32.283018  33.651064       3.848  3.851409 -0.088586
 32.483018  33.651064       3.848  3.852102 -0.106596
 32.683018  33.651064       3.848  3.852598 -0.119499
 32.883018  33.651064       3.848  3.852896 -0.127227
 33.083018  33.651064       3.848  3.853835 -0.151638
 33.283018  33.651064       3.848  3.854722 -0.174686
 33.483018  33.651064       3.848  3.855589 -0.197224
 33.683018  33.651064       3.848  3.855875 -0.204646
 33.883018  33.651064       3.848  3.856210 -0.213362
 34.083018  33.651064       3.848  3.856551 -0.222213
 34.283018  33.651064       3.848  3.856776 -0.228069
 34.483018  33.651064       3.848  3.856519 -0.221396
 34.683018  33.651064       3.848  3.856087 -0.210161
 34.883018  33.651064       3.848  3.855702 -0.200152
 35.083018  33.651064       3.848  3.855201 -0.187147
 35.283018  33.651064       3.848  3.854237 -0.162090
 35.483018  33.651064       3.848  3.853295 -0.137611
 35.683018  33.651064       3.848  3.852347 -0.112962
 35.883018  33.651064       3.848  3.851512 -0.091275
 36.083018  33.651064       3.848  3.850361 -0.061350
 36.283018  33.651064       3.848  3.849780 -0.046268
 36.483018  33.651064       3.848  3.849252 -0.032547
 36.683018  33.651064       3.848  3.848985 -0.025602
 36.883018  33.651064       3.848  3.848659 -0.017125
 37.083018  33.651064       3.848  3.848459 -0.011916
 25.283018  33.851064       3.848  3.855655 -0.198927
 25.483018  33.851064       3.848  3.852987 -0.129610
 25.683018  33.851064       3.848  3.853729 -0.148880
 25.883018  33.851064       3.848  3.854149 -0.159809
 26.083018  33.851064       3.848  3.854345 -0.164881
 26.283018  33.851064       3.848  3.855305 -0.189836
 26.483018  33.851064       3.848  3.855128 -0.185240
 26.683018  33.851064       3.848  3.856243 -0.214213
 26.883018  33.851064       3.848  3.856996 -0.233789
 27.083018  33.851064       3.848  3.858175 -0.264430
 27.283018  33.851064       3.848  3.857620 -0.249994
 27.483018  33.851064       3.848  3.855567 -0.196645
 27.683018  33.851064       3.848  3.853506 -0.143092
 27.883018  33.851064       3.848  3.854177 -0.160523
 28.083018  33.851064       3.848  3.853823 -0.151331
 28.283018  33.851064       3.848  3.852575 -0.118886
 28.483018  33.851064       3.848  3.851352 -0.087122
 28.683018  33.851064       3.848  3.850958 -0.076874
 28.883018  33.851064       3.848  3.851056 -0.079428
 29.083018  33.851064       3.848  3.850741 -0.071223
 29.283018  33.851064       3.848  3.850619 -0.068056
 29.483018  33.851064       3.848  3.850293 -0.059579
 29.683018  33.851064       3.848  3.850103 -0.054643
 29.883018  33.851064       3.848  3.850021 -0.052532
 30.083018  33.851064       3.848  3.849998 -0.051919
 30.283018  33.851064       3.848  3.849940 -0.050421
 30.483018  33.851064       3.848  3.849965 -0.051068
 30.683018  33.851064       3.848  3.850015 -0.052362
 30.883018  33.851064       3.848  3.850059 -0.053519
 31.083018  33.851064       3.848  3.850118 -0.055051
 31.283018  33.851064       3.848  3.850400 -0.062371
 31.483018  33.851064       3.848  3.850738 -0.071155
 31.683018  33.851064       3.848  3.850936 -0.076295
 31.883018  33.851064       3.848  3.851105 -0.080687
 32.083018  33.851064       3.848  3.851828 -0.099480
 32.283018  33.851064       3.848  3.852600 -0.119533
 32.483018  33.851064       3.848  3.853230 -0.135909
 32.683018  33.851064       3.848  3.853662 -0.147144
 32.883018  33.851064       3.848  3.854396 -0.166209
 33.083018  33.851064       3.848  3.855528 -0.195624
 33.283018  33.851064       3.848  3.856501 -0.220920
 33.483018  33.851064       3.848  3.856957 -0.232768
 33.683018  33.851064       3.848  3.857300 -0.241687
 33.883018  33.851064       3.848  3.857672 -0.251356
 34.083018  33.851064       3.848  3.857886 -0.256906
 34.283018  33.851064       3.848  3.857844 -0.255816
 34.483018  33.851064       3.848  3.857375 -0.243628
 34.683018  33.851064       3.848  3.856614 -0.223848
 34.883018  33.851064       3.848  3.855835 -0.203625
 35.083018  33.851064       3.848  3.855306 -0.189870
 35.283018  33.851064       3.848  3.854489 -0.168626
 35.483018  33.851064       3.848  3.853435 -0.141254
 35.683018  33.851064       3.848  3.851967 -0.103089
 35.883018  33.851064       3.848  3.851134 -0.081436
 36.083018  33.851064       3.848  3.850518 -0.065435
 36.283018  33.851064       3.848  3.849894 -0.049229
 36.483018  33.851064       3.848  3.849275 -0.033126
 36.683018  33.851064       3.848  3.848866 -0.022504
 36.883018  33.851064       3.848  3.848628 -0.016308
 37.083018  33.851064       3.848  3.848583 -0.015150
 25.083018  34.051064       3.848  3.864589 -0.431115
 25.283018  34.051064       3.848  3.860883 -0.334801
 25.483018  34.051064       3.848  3.862108 -0.366634
 25.683018  34.051064       3.848  3.863316 -0.398023
 25.883018  34.051064       3.848  3.863643 -0.406535
 26.083018  34.051064       3.848  3.863406 -0.400372
 26.283018  34.051064       3.848  3.863442 -0.401292
 26.483018  34.051064       3.848  3.866877 -0.490558
 26.683018  34.051064       3.848  3.869139 -0.549354
