       Lon        Lat  FastDir(deg)  Amplitude(%)
 33.244049  36.450557       -81.188      0.978718
 34.162421  36.468162        71.773      1.351564
 35.081127  36.478728        62.957      2.365236
 36.000000  36.482251        35.973      1.235050
 36.918873  36.478728        -0.141      1.293307
 37.837579  36.468162       -11.834      1.316609
 38.755951  36.450557       -10.902      1.036976
 39.673823  36.425921        -7.354      0.734039
 40.591030  36.394265        -5.571      0.582571
 41.507408  36.355602        -1.363      0.442754
 42.422793  36.309950        20.007      0.011651
 43.337026  36.257327        87.037      0.233028
 24.721820  35.170287         6.535      0.803947
 25.617142  35.250980        38.347      1.386518
 26.514174  35.325066        59.130      3.343955
 27.412779  35.392515        65.090      3.844965
 28.312814  35.453300        67.420      3.064321
 29.214134  35.507394        66.756      1.899180
 30.116594  35.554776        73.457      1.386518
 31.020046  35.595426        83.941      1.258352
 31.924339  35.629327       -84.987      1.025324
 32.829323  35.656464       -79.881      0.594222
 33.734845  35.676828        58.560      0.442754
 34.640753  35.690408        54.714      0.862204
 35.546892  35.697200        47.281      0.582571
 36.453108  35.697200        14.137      0.302937
 37.359247  35.690408        -9.753      0.267982
 38.265155  35.676828       -15.930      0.233028
 39.170678  35.656464       -13.283      0.139817
 40.075662  35.629327        -9.691      0.104863
 25.314217  34.440900        54.083      0.221377
 26.198816  34.515500        64.687      1.071930
 27.084933  34.583712        66.888      1.701106
 27.972437  34.645510        71.280      1.258352
 28.861196  34.700869        76.651      0.803947
 29.751075  34.749767        81.002      0.617525
 30.641939  34.792185        84.777      0.535965
 31.533649  34.828106       -89.587      0.477708
 32.426067  34.857516       -78.434      0.326239
 33.319053  34.880402        39.557      0.244680
 34.212465  34.896756        36.362      0.629176
 35.106161  34.906571        39.806      0.337891
 36.000000  34.909844        30.843      0.069908
 36.893839  34.906571       -14.540      0.034954
 37.787536  34.896756       -27.744      0.023303
 25.892149  33.702691        89.682      0.093211
 26.766126  33.771478        72.306      0.209725
 27.641444  33.834096        75.521      0.244680
 28.517983  33.890520        87.059      0.186423
 29.395617  33.940729       -88.512      0.139817
 30.274224  33.984704        84.750      0.116514
 31.153675  34.022428        81.800      0.139817
 32.033843  34.053887        83.171      0.151468
 32.914600  34.079069        59.927      0.151468
 33.795814  34.097964        39.160      0.384497
 34.677357  34.110565        39.264      0.419451
 35.559097  34.116866        43.070      0.267982
 36.440903  34.116866        46.538      0.058257
 29.916491  33.173139       -70.522      0.011651
 30.783999  33.212457        59.022      0.023303
 31.652228  33.245751        49.756      0.046606
 32.521058  33.273008        50.340      0.069908
 33.390370  33.294218        41.151      0.128166
 34.260045  33.309374        39.564      0.267982
 35.129962  33.318469        42.135      0.326239
 36.000000  33.321501        44.686      0.151468
 36.870038  33.318469        51.024      0.023303
 31.280814  32.433276        31.448      0.011651
 32.138015  32.462395        34.612      0.034954
 32.995715  32.485702        35.675      0.058257
 33.853804  32.503190        30.734      0.081560
 34.712171  32.514852        34.164      0.128166
 35.570705  32.520684        35.996      0.081560
 36.429295  32.520684        39.703      0.011651
 32.611445  31.672597        32.391      0.011651
 33.458225  31.692201        29.971      0.034954
 34.305313  31.706209        23.926      0.046606
 35.152605  31.714615        21.467      0.046606
 36.000000  31.717417        14.288      0.011651
 33.890675  30.897162        28.621      0.011651
 34.734308  30.908115        25.500      0.011651
