       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 31.672336  34.583538       3.308  3.310164 -0.065404
 31.872336  34.583538       3.308  3.309058 -0.031997
 32.072336  34.583538       3.308  3.307971  0.000883
 32.272336  34.583538       3.308  3.307157  0.025474
 32.472336  34.583538       3.308  3.307336  0.020085
 32.672336  34.583538       3.308  3.308291 -0.008793
 32.872336  34.583538       3.308  3.309341 -0.040538
 33.072336  34.583538       3.308  3.310504 -0.075687
 33.272336  34.583538       3.308  3.311699 -0.111834
 33.472336  34.583538       3.308  3.312880 -0.147534
 33.672336  34.583538       3.308  3.313322 -0.160890
 33.872336  34.583538       3.308  3.313572 -0.168433
 34.072336  34.583538       3.308  3.313632 -0.170256
 34.272336  34.583538       3.308  3.312237 -0.128079
 34.472336  34.583538       3.308  3.310134 -0.064509
 34.672336  34.583538       3.308  3.307571  0.012955
 34.872336  34.583538       3.308  3.305306  0.081442
 35.072336  34.583538       3.308  3.302760  0.158413
 35.272336  34.583538       3.308  3.301133  0.207595
 35.472336  34.583538       3.308  3.301317  0.202012
 35.672336  34.583538       3.308  3.301498  0.196555
 35.872336  34.583538       3.308  3.301686  0.190869
 36.072336  34.583538       3.308  3.302815  0.156728
 36.272336  34.583538       3.308  3.303736  0.128904
 36.472336  34.583538       3.308  3.304573  0.103591
 36.672336  34.583538       3.308  3.305417  0.078095
 36.872336  34.583538       3.308  3.306362  0.049526
 37.072336  34.583538       3.308  3.306983  0.030747
 24.472336  34.783538       3.308  3.288619  0.585870
 24.672336  34.783538       3.308  3.289679  0.553850
 24.872336  34.783538       3.308  3.291241  0.506606
 25.072336  34.783538       3.308  3.292590  0.465828
 25.272336  34.783538       3.308  3.294206  0.416990
 25.472336  34.783538       3.308  3.296423  0.349970
 25.672336  34.783538       3.308  3.298673  0.281952
 25.872336  34.783538       3.308  3.301772  0.188266
 26.072336  34.783538       3.308  3.304878  0.094374
 26.272336  34.783538       3.308  3.309182 -0.035746
 26.472336  34.783538       3.308  3.311845 -0.116225
 26.672336  34.783538       3.308  3.313100 -0.154183
 26.872336  34.783538       3.308  3.313672 -0.171471
 27.072336  34.783538       3.308  3.313906 -0.178533
 27.272336  34.783538       3.308  3.313472 -0.165429
 27.472336  34.783538       3.308  3.312835 -0.146169
 27.672336  34.783538       3.308  3.312509 -0.136310
 27.872336  34.783538       3.308  3.312267 -0.128984
 28.072336  34.783538       3.308  3.312623 -0.139761
 28.272336  34.783538       3.308  3.313301 -0.160236
 28.472336  34.783538       3.308  3.314050 -0.182878
 28.672336  34.783538       3.308  3.315204 -0.217775
 28.872336  34.783538       3.308  3.318236 -0.309443
 29.072336  34.783538       3.308  3.320698 -0.383869
 29.272336  34.783538       3.308  3.321673 -0.413321
 29.472336  34.783538       3.308  3.322300 -0.432295
 29.672336  34.783538       3.308  3.322838 -0.448551
 29.872336  34.783538       3.308  3.324192 -0.489490
 30.072336  34.783538       3.308  3.324674 -0.504061
 30.272336  34.783538       3.308  3.324413 -0.496150
 30.472336  34.783538       3.308  3.323577 -0.470895
 30.672336  34.783538       3.308  3.321203 -0.399117
 30.872336  34.783538       3.308  3.319366 -0.343584
 31.072336  34.783538       3.308  3.317690 -0.292912
 31.272336  34.783538       3.308  3.315787 -0.235384
 31.472336  34.783538       3.308  3.313152 -0.155754
 31.672336  34.783538       3.308  3.310336 -0.070620
 31.872336  34.783538       3.308  3.308880 -0.026609
 32.072336  34.783538       3.308  3.307842  0.004769
 32.272336  34.783538       3.308  3.306802  0.036204
 32.472336  34.783538       3.308  3.307181  0.024763
 32.672336  34.783538       3.308  3.308186 -0.005617
 32.872336  34.783538       3.308  3.309497 -0.045249
 33.072336  34.783538       3.308  3.310806 -0.084813
 33.272336  34.783538       3.308  3.312363 -0.131896
 33.472336  34.783538       3.308  3.313887 -0.177948
 33.672336  34.783538       3.308  3.313963 -0.180253
 33.872336  34.783538       3.308  3.313991 -0.181112
 34.072336  34.783538       3.308  3.314012 -0.181754
 34.272336  34.783538       3.308  3.312111 -0.124284
 34.472336  34.783538       3.308  3.309760 -0.053206
 34.672336  34.783538       3.308  3.307536  0.014021
 34.872336  34.783538       3.308  3.305315  0.081156
 35.072336  34.783538       3.308  3.303020  0.150537
 35.272336  34.783538       3.308  3.301142  0.207308
 35.472336  34.783538       3.308  3.301319  0.201955
 35.672336  34.783538       3.308  3.301498  0.196566
 35.872336  34.783538       3.308  3.301765  0.188495
 36.072336  34.783538       3.308  3.302801  0.157164
 36.272336  34.783538       3.308  3.303745  0.128629
 36.472336  34.783538       3.308  3.304568  0.103763
 36.672336  34.783538       3.308  3.305389  0.078931
 36.872336  34.783538       3.308  3.306197  0.054513
 37.072336  34.783538       3.308  3.306983  0.030747
 37.272336  34.783538       3.308  3.306983  0.030747
 24.272336  34.983538       3.308  3.287422  0.622063
 24.472336  34.983538       3.308  3.287422  0.622063
 24.672336  34.983538       3.308  3.288895  0.577547
 24.872336  34.983538       3.308  3.290809  0.519687
 25.072336  34.983538       3.308  3.292304  0.474483
 25.272336  34.983538       3.308  3.293616  0.434840
 25.472336  34.983538       3.308  3.295705  0.371671
 25.672336  34.983538       3.308  3.299781  0.248465
 25.872336  34.983538       3.308  3.303820  0.126348
 26.072336  34.983538       3.308  3.307298  0.021232
 26.272336  34.983538       3.308  3.310494 -0.075400
 26.472336  34.983538       3.308  3.313235 -0.158264
 26.672336  34.983538       3.308  3.315026 -0.212387
 26.872336  34.983538       3.308  3.315104 -0.214760
 27.072336  34.983538       3.308  3.315086 -0.214210
 27.272336  34.983538       3.308  3.313785 -0.174887
 27.472336  34.983538       3.308  3.312383 -0.132493
 27.672336  34.983538       3.308  3.311895 -0.117738
 27.872336  34.983538       3.308  3.311525 -0.106572
 28.072336  34.983538       3.308  3.311930 -0.118816
 28.272336  34.983538       3.308  3.312624 -0.139784
 28.472336  34.983538       3.308  3.314348 -0.191912
 28.672336  34.983538       3.308  3.316838 -0.267175
 28.872336  34.983538       3.308  3.319792 -0.356458
 29.072336  34.983538       3.308  3.322300 -0.432295
 29.272336  34.983538       3.308  3.323898 -0.480582
 29.472336  34.983538       3.308  3.325609 -0.532309
 29.672336  34.983538       3.308  3.327241 -0.581640
 29.872336  34.983538       3.308  3.328233 -0.611630
 30.072336  34.983538       3.308  3.327818 -0.599100
 30.272336  34.983538       3.308  3.327530 -0.590375
 30.472336  34.983538       3.308  3.326556 -0.560958
 30.672336  34.983538       3.308  3.323795 -0.477464
 30.872336  34.983538       3.308  3.320496 -0.377748
 31.072336  34.983538       3.308  3.318704 -0.323590
 31.272336  34.983538       3.308  3.316766 -0.264997
 31.472336  34.983538       3.308  3.313218 -0.157748
 31.672336  34.983538       3.308  3.309184 -0.035791
 31.872336  34.983538       3.308  3.307437  0.017024
 32.072336  34.983538       3.308  3.306603  0.042246
 32.272336  34.983538       3.308  3.305714  0.069118
 32.472336  34.983538       3.308  3.306083  0.057952
 32.672336  34.983538       3.308  3.307121  0.026563
 32.872336  34.983538       3.308  3.308323 -0.009756
 33.072336  34.983538       3.308  3.309761 -0.053240
 33.272336  34.983538       3.308  3.310426 -0.073325
 33.472336  34.983538       3.308  3.311185 -0.096288
 33.672336  34.983538       3.308  3.310800 -0.084652
 33.872336  34.983538       3.308  3.310971 -0.089811
 34.072336  34.983538       3.308  3.311299 -0.099739
 34.272336  34.983538       3.308  3.309354 -0.040927
 34.472336  34.983538       3.308  3.307022  0.029555
 34.672336  34.983538       3.308  3.304903  0.093629
 34.872336  34.983538       3.308  3.303287  0.142466
 35.072336  34.983538       3.308  3.301739  0.189264
 35.272336  34.983538       3.308  3.300567  0.224711
 35.472336  34.983538       3.308  3.300590  0.224012
 35.672336  34.983538       3.308  3.300766  0.218681
 35.872336  34.983538       3.308  3.301305  0.202402
 36.072336  34.983538       3.308  3.303368  0.140025
 36.272336  34.983538       3.308  3.304882  0.094259
 36.472336  34.983538       3.308  3.305707  0.069313
 36.672336  34.983538       3.308  3.306294  0.051566
 36.872336  34.983538       3.308  3.306988  0.030598
 37.072336  34.983538       3.308  3.307779  0.006684
 37.272336  34.983538       3.308  3.308185 -0.005583
 37.472336  34.983538       3.308  3.308527 -0.015935
 24.072336  35.183538       3.308  3.289817  0.549654
 24.272336  35.183538       3.308  3.289120  0.570726
 24.472336  35.183538       3.308  3.288401  0.592462
 24.672336  35.183538       3.308  3.288956  0.575690
 24.872336  35.183538       3.308  3.291055  0.512246
 25.072336  35.183538       3.308  3.292810  0.459178
 25.272336  35.183538       3.308  3.294093  0.420406
 25.472336  35.183538       3.308  3.295269  0.384855
 25.672336  35.183538       3.308  3.300743  0.219380
 25.872336  35.183538       3.308  3.305761  0.067685
 26.072336  35.183538       3.308  3.308940 -0.028408
 26.272336  35.183538       3.308  3.312095 -0.123803
 26.472336  35.183538       3.308  3.315135 -0.215689
 26.672336  35.183538       3.308  3.317266 -0.280118
 26.872336  35.183538       3.308  3.316774 -0.265226
 27.072336  35.183538       3.308  3.315371 -0.222831
 27.272336  35.183538       3.308  3.313883 -0.177845
 27.472336  35.183538       3.308  3.312186 -0.126531
 27.672336  35.183538       3.308  3.311281 -0.099177
 27.872336  35.183538       3.308  3.310946 -0.089066
 28.072336  35.183538       3.308  3.311166 -0.095704
 28.272336  35.183538       3.308  3.312267 -0.128984
 28.472336  35.183538       3.308  3.315428 -0.224539
 28.672336  35.183538       3.308  3.318286 -0.310957
 28.872336  35.183538       3.308  3.321207 -0.399255
 29.072336  35.183538       3.308  3.323681 -0.474047
 29.272336  35.183538       3.308  3.327128 -0.578235
 29.472336  35.183538       3.308  3.329574 -0.652168
 29.672336  35.183538       3.308  3.331624 -0.714155
 29.872336  35.183538       3.308  3.331944 -0.723819
 30.072336  35.183538       3.308  3.331627 -0.714224
 30.272336  35.183538       3.308  3.330402 -0.677206
 30.472336  35.183538       3.308  3.329199 -0.640852
 30.672336  35.183538       3.308  3.326924 -0.572067
 30.872336  35.183538       3.308  3.323492 -0.468327
 31.072336  35.183538       3.308  3.319253 -0.340168
 31.272336  35.183538       3.308  3.316154 -0.246505
 31.472336  35.183538       3.308  3.312965 -0.150102
 31.672336  35.183538       3.308  3.309437 -0.043438
 31.872336  35.183538       3.308  3.306803  0.036193
 32.072336  35.183538       3.308  3.305060  0.088882
 32.272336  35.183538       3.308  3.304197  0.114952
 32.472336  35.183538       3.308  3.304253  0.113278
 32.672336  35.183538       3.308  3.305521  0.074953
 32.872336  35.183538       3.308  3.306901  0.033223
 33.072336  35.183538       3.308  3.306229  0.053550
 33.272336  35.183538       3.308  3.305926  0.062687
 33.472336  35.183538       3.308  3.306251  0.052885
 33.672336  35.183538       3.308  3.306587  0.042727
 33.872336  35.183538       3.308  3.306012  0.060084
 34.072336  35.183538       3.308  3.304728  0.098925
 34.272336  35.183538       3.308  3.303098  0.148187
 34.472336  35.183538       3.308  3.302416  0.168788
 34.672336  35.183538       3.308  3.301691  0.190720
 34.872336  35.183538       3.308  3.299965  0.242905
 35.072336  35.183538       3.308  3.298647  0.282732
 35.272336  35.183538       3.308  3.298325  0.292465
 35.472336  35.183538       3.308  3.299483  0.257464
 35.672336  35.183538       3.308  3.300301  0.232736
 35.872336  35.183538       3.308  3.301848  0.185973
 36.072336  35.183538       3.308  3.303945  0.122587
 36.272336  35.183538       3.308  3.305791  0.066791
 36.472336  35.183538       3.308  3.307159  0.025428
 36.672336  35.183538       3.308  3.308077 -0.002327
 36.872336  35.183538       3.308  3.308926 -0.028007
 37.072336  35.183538       3.308  3.309547 -0.046763
 37.272336  35.183538       3.308  3.309489 -0.044997
 37.472336  35.183538       3.308  3.310215 -0.066951
 37.672336  35.183538       3.308  3.311670 -0.110951
 37.872336  35.183538       3.308  3.313630 -0.170187
 38.072336  35.183538       3.308  3.314376 -0.192749
 38.472336  35.183538       3.308  3.316136 -0.245954
 38.672336  35.183538       3.308  3.317107 -0.275314
 38.872336  35.183538       3.308  3.318032 -0.303264
 39.272336  35.183538       3.308  3.320227 -0.369608
 23.872336  35.383538       3.308  3.292672  0.463374
 24.072336  35.383538       3.308  3.291547  0.497377
 24.272336  35.383538       3.308  3.290935  0.515869
 24.472336  35.383538       3.308  3.291708  0.492516
 24.672336  35.383538       3.308  3.292558  0.466813
 24.872336  35.383538       3.308  3.293717  0.431767
 25.072336  35.383538       3.308  3.294928  0.395162
 25.272336  35.383538       3.308  3.296209  0.356447
 25.472336  35.383538       3.308  3.302331  0.171379
 25.672336  35.383538       3.308  3.309851 -0.055969
 25.872336  35.383538       3.308  3.315474 -0.225949
 26.072336  35.383538       3.308  3.318264 -0.310280
 26.272336  35.383538       3.308  3.319860 -0.358511
 26.472336  35.383538       3.308  3.321383 -0.404574
 26.672336  35.383538       3.308  3.322340 -0.433498
 26.872336  35.383538       3.308  3.320825 -0.387710
 27.072336  35.383538       3.308  3.318497 -0.317308
 27.272336  35.383538       3.308  3.315000 -0.211607
 27.472336  35.383538       3.308  3.311437 -0.103901
 27.672336  35.383538       3.308  3.310305 -0.069680
 27.872336  35.383538       3.308  3.310285 -0.069072
 28.072336  35.383538       3.308  3.310529 -0.076455
 28.272336  35.383538       3.308  3.312324 -0.130727
 28.472336  35.383538       3.308  3.316101 -0.244888
 28.672336  35.383538       3.308  3.319401 -0.344650
 28.872336  35.383538       3.308  3.322499 -0.438290
 29.072336  35.383538       3.308  3.325688 -0.534716
 29.272336  35.383538       3.308  3.330391 -0.676862
 29.472336  35.383538       3.308  3.333669 -0.775959
 29.672336  35.383538       3.308  3.334750 -0.808655
 29.872336  35.383538       3.308  3.335904 -0.843541
 30.072336  35.383538       3.308  3.335342 -0.826528
 30.272336  35.383538       3.308  3.333742 -0.778183
 30.472336  35.383538       3.308  3.331930 -0.723407
 30.672336  35.383538       3.308  3.329569 -0.652030
 30.872336  35.383538       3.308  3.326244 -0.551500
 31.072336  35.383538       3.308  3.320407 -0.375065
 31.272336  35.383538       3.308  3.315764 -0.234696
 31.472336  35.383538       3.308  3.312432 -0.133983
 31.672336  35.383538       3.308  3.309477 -0.044653
 31.872336  35.383538       3.308  3.306331  0.050454
 32.072336  35.383538       3.308  3.303307  0.141870
 32.272336  35.383538       3.308  3.302598  0.163308
 32.472336  35.383538       3.308  3.302453  0.167699
 32.672336  35.383538       3.308  3.303732  0.129019
 32.872336  35.383538       3.308  3.303785  0.127414
 33.072336  35.383538       3.308  3.302999  0.151179
 33.272336  35.383538       3.308  3.301824  0.186707
 33.472336  35.383538       3.308  3.301547  0.195087
 33.672336  35.383538       3.308  3.301388  0.199891
 33.872336  35.383538       3.308  3.299960  0.243042
 34.072336  35.383538       3.308  3.298641  0.282915
 34.272336  35.383538       3.308  3.297735  0.310303
 34.472336  35.383538       3.308  3.297626  0.313594
 34.672336  35.383538       3.308  3.297278  0.324118
 34.872336  35.383538       3.308  3.296379  0.351311
 35.072336  35.383538       3.308  3.295142  0.388696
 35.272336  35.383538       3.308  3.296264  0.354785
 35.472336  35.383538       3.308  3.297550  0.315898
 35.672336  35.383538       3.308  3.300458  0.227990
 35.872336  35.383538       3.308  3.302303  0.172205
 36.072336  35.383538       3.308  3.304382  0.109358
 36.272336  35.383538       3.308  3.306410  0.048058
 36.472336  35.383538       3.308  3.308675 -0.020418
 36.672336  35.383538       3.308  3.309986 -0.060050
 36.872336  35.383538       3.308  3.310818 -0.085179
 37.072336  35.383538       3.308  3.310841 -0.085890
 37.272336  35.383538       3.308  3.310905 -0.087816
 37.472336  35.383538       3.308  3.311700 -0.111857
 37.672336  35.383538       3.308  3.312884 -0.147637
 37.872336  35.383538       3.308  3.313805 -0.175484
 38.072336  35.383538       3.308  3.314207 -0.187624
 38.272336  35.383538       3.308  3.315233 -0.218658
 38.472336  35.383538       3.308  3.316334 -0.251927
 38.672336  35.383538       3.308  3.317104 -0.275200
 38.872336  35.383538       3.308  3.317867 -0.298266
 39.072336  35.383538       3.308  3.318727 -0.324278
 39.272336  35.383538       3.308  3.320489 -0.377553
 39.472336  35.383538       3.308  3.321160 -0.397810
 39.672336  35.383538       3.308  3.321812 -0.417529
 39.872336  35.383538       3.308  3.322466 -0.437316
 40.072336  35.383538       3.308  3.323169 -0.458548
 40.272336  35.383538       3.308  3.323634 -0.472614
 23.872336  35.583538       3.308  3.294168  0.418136
 24.072336  35.583538       3.308  3.293006  0.453251
 24.272336  35.583538       3.308  3.293903  0.426150
 24.472336  35.583538       3.308  3.294509  0.407830
 24.672336  35.583538       3.308  3.295192  0.387194
 24.872336  35.583538       3.308  3.296212  0.356344
 25.072336  35.583538       3.308  3.298454  0.288567
 25.272336  35.583538       3.308  3.305655  0.070895
 25.472336  35.583538       3.308  3.312224 -0.127689
 25.672336  35.583538       3.308  3.319810 -0.357009
 25.872336  35.583538       3.308  3.324236 -0.490797
 26.072336  35.583538       3.308  3.327926 -0.602367
 26.272336  35.583538       3.308  3.331302 -0.704410
 26.472336  35.583538       3.308  3.332823 -0.750382
 26.672336  35.583538       3.308  3.331098 -0.698254
 26.872336  35.583538       3.308  3.327109 -0.577661
 27.072336  35.583538       3.308  3.324108 -0.486945
 27.272336  35.583538       3.308  3.319167 -0.337577
 27.472336  35.583538       3.308  3.313271 -0.159330
 27.672336  35.583538       3.308  3.308208 -0.006282
 27.872336  35.583538       3.308  3.308195 -0.005893
 28.072336  35.583538       3.308  3.308656 -0.019845
 28.272336  35.583538       3.308  3.311430 -0.103683
 28.472336  35.583538       3.308  3.315944 -0.240153
 28.672336  35.583538       3.308  3.319229 -0.339445
 28.872336  35.583538       3.308  3.322479 -0.437706
 29.072336  35.583538       3.308  3.327287 -0.583050
 29.272336  35.583538       3.308  3.334817 -0.810673
 29.472336  35.583538       3.308  3.338980 -0.936516
 29.672336  35.583538       3.308  3.339863 -0.963216
 29.872336  35.583538       3.308  3.340592 -0.985239
 30.072336  35.583538       3.308  3.339523 -0.952921
 30.272336  35.583538       3.308  3.336485 -0.861092
 30.472336  35.583538       3.308  3.333242 -0.763062
 30.672336  35.583538       3.308  3.330636 -0.684268
 30.872336  35.583538       3.308  3.328028 -0.605451
 31.072336  35.583538       3.308  3.321444 -0.406420
 31.272336  35.583538       3.308  3.315250 -0.219162
 31.472336  35.583538       3.308  3.311813 -0.115273
 31.672336  35.583538       3.308  3.308740 -0.022355
 31.872336  35.583538       3.308  3.305037  0.089559
 32.072336  35.583538       3.308  3.301519  0.195913
 32.272336  35.583538       3.308  3.301607  0.193253
 32.472336  35.583538       3.308  3.301744  0.189103
 32.672336  35.583538       3.308  3.301782  0.187980
 32.872336  35.583538       3.308  3.300980  0.212226
 33.072336  35.583538       3.308  3.299936  0.243776
 33.272336  35.583538       3.308  3.298728  0.280278
 33.472336  35.583538       3.308  3.297044  0.331203
 33.672336  35.583538       3.308  3.295217  0.386437
 33.872336  35.583538       3.308  3.293513  0.437946
 34.072336  35.583538       3.308  3.293440  0.440148
 34.272336  35.583538       3.308  3.293324  0.443644
 34.472336  35.583538       3.308  3.292610  0.465231
 34.672336  35.583538       3.308  3.292487  0.468969
 34.872336  35.583538       3.308  3.292349  0.473130
 35.072336  35.583538       3.308  3.293492  0.438565
 35.272336  35.583538       3.308  3.294387  0.411510
 35.472336  35.583538       3.308  3.296401  0.350623
 35.672336  35.583538       3.308  3.299958  0.243123
 35.872336  35.583538       3.308  3.302539  0.165097
 36.072336  35.583538       3.308  3.304907  0.093503
 36.272336  35.583538       3.308  3.307409  0.017873
 36.472336  35.583538       3.308  3.310205 -0.066642
 36.672336  35.583538       3.308  3.312087 -0.123550
 36.872336  35.583538       3.308  3.311891 -0.117612
 37.072336  35.583538       3.308  3.311853 -0.116477
 37.272336  35.583538       3.308  3.312101 -0.123963
 37.472336  35.583538       3.308  3.312786 -0.144690
 37.672336  35.583538       3.308  3.313401 -0.163263
 37.872336  35.583538       3.308  3.313796 -0.175220
 38.072336  35.583538       3.308  3.314191 -0.187143
 38.272336  35.583538       3.308  3.315217 -0.218176
 38.472336  35.583538       3.308  3.316312 -0.251262
 38.672336  35.583538       3.308  3.317077 -0.274386
 38.872336  35.583538       3.308  3.317844 -0.297578
 39.072336  35.583538       3.308  3.318838 -0.327626
 39.272336  35.583538       3.308  3.320250 -0.370307
 39.472336  35.583538       3.308  3.321177 -0.398349
 39.672336  35.583538       3.308  3.321974 -0.422435
 39.872336  35.583538       3.308  3.322495 -0.438176
 40.072336  35.583538       3.308  3.323091 -0.456209
 40.272336  35.583538       3.308  3.323696 -0.474494
 40.472336  35.583538       3.308  3.323916 -0.481132
 23.672336  35.783538       3.308  3.294936  0.394910
 23.872336  35.783538       3.308  3.294936  0.394910
