       lon        lat  Cref(km/s)   C(km/s)  Cpert(%)
 37.046853  32.651064       3.928  3.927425  0.014632
 29.646853  32.851064       3.928  3.927808  0.004877
 29.846853  32.851064       3.928  3.927808  0.004877
 30.046853  32.851064       3.928  3.927683  0.008079
 30.246853  32.851064       3.928  3.927584  0.010592
 30.446853  32.851064       3.928  3.927476  0.013351
 30.646853  32.851064       3.928  3.927367  0.016109
 30.846853  32.851064       3.928  3.927193  0.020543
 31.046853  32.851064       3.928  3.927083  0.023351
 31.246853  32.851064       3.928  3.926992  0.025667
 31.446853  32.851064       3.928  3.926858  0.029066
 31.646853  32.851064       3.928  3.926713  0.032761
 31.846853  32.851064       3.928  3.926525  0.037540
 32.046853  32.851064       3.928  3.926375  0.041382
 32.246853  32.851064       3.928  3.926198  0.045865
 32.446853  32.851064       3.928  3.926104  0.048279
 32.646853  32.851064       3.928  3.925825  0.055373
 32.846853  32.851064       3.928  3.925523  0.063059
 33.046853  32.851064       3.928  3.925213  0.070941
 33.246853  32.851064       3.928  3.925063  0.074783
 33.446853  32.851064       3.928  3.924705  0.083897
 33.646853  32.851064       3.928  3.923996  0.101928
 33.846853  32.851064       3.928  3.923300  0.119663
 34.046853  32.851064       3.928  3.922800  0.132374
 34.246853  32.851064       3.928  3.922464  0.140946
 34.446853  32.851064       3.928  3.921647  0.161735
 34.646853  32.851064       3.928  3.920974  0.178879
 34.846853  32.851064       3.928  3.920925  0.180111
 35.046853  32.851064       3.928  3.921328  0.169864
 35.246853  32.851064       3.928  3.921721  0.159863
 35.446853  32.851064       3.928  3.922067  0.151045
 35.646853  32.851064       3.928  3.922988  0.127595
 35.846853  32.851064       3.928  3.924089  0.099564
 36.046853  32.851064       3.928  3.925122  0.073256
 36.246853  32.851064       3.928  3.925600  0.061088
 36.446853  32.851064       3.928  3.926098  0.048427
 36.646853  32.851064       3.928  3.926616  0.035224
 36.846853  32.851064       3.928  3.927274  0.018474
 37.046853  32.851064       3.928  3.927311  0.017538
 29.446853  33.051064       3.928  3.927808  0.004877
 29.646853  33.051064       3.928  3.927808  0.004877
 29.846853  33.051064       3.928  3.927764  0.006010
 30.046853  33.051064       3.928  3.927669  0.008424
 30.246853  33.051064       3.928  3.927576  0.010789
 30.446853  33.051064       3.928  3.927483  0.013154
 30.646853  33.051064       3.928  3.927385  0.015666
 30.846853  33.051064       3.928  3.927158  0.021430
 31.046853  33.051064       3.928  3.927007  0.025273
 31.246853  33.051064       3.928  3.926905  0.027884
 31.446853  33.051064       3.928  3.926783  0.030987
 31.646853  33.051064       3.928  3.926572  0.036357
 31.846853  33.051064       3.928  3.926351  0.041973
 32.046853  33.051064       3.928  3.926216  0.045422
 32.246853  33.051064       3.928  3.926142  0.047294
 32.446853  33.051064       3.928  3.925966  0.051777
 32.646853  33.051064       3.928  3.925556  0.062221
 32.846853  33.051064       3.928  3.925206  0.071138
 33.046853  33.051064       3.928  3.924921  0.078380
 33.246853  33.051064       3.928  3.924724  0.083405
 33.446853  33.051064       3.928  3.923836  0.106017
 33.646853  33.051064       3.928  3.922963  0.128235
 33.846853  33.051064       3.928  3.922181  0.148138
 34.046853  33.051064       3.928  3.921674  0.161046
 34.246853  33.051064       3.928  3.920865  0.181638
 34.446853  33.051064       3.928  3.919859  0.207256
 34.646853  33.051064       3.928  3.919027  0.228439
 34.846853  33.051064       3.928  3.919025  0.228489
 35.046853  33.051064       3.928  3.919354  0.220114
 35.246853  33.051064       3.928  3.920004  0.203561
 35.446853  33.051064       3.928  3.920478  0.191491
 35.646853  33.051064       3.928  3.921214  0.172771
 35.846853  33.051064       3.928  3.922464  0.140946
 36.046853  33.051064       3.928  3.924019  0.101337
 36.246853  33.051064       3.928  3.924939  0.077936
 36.446853  33.051064       3.928  3.925513  0.063305
 36.646853  33.051064       3.928  3.926075  0.049018
 36.846853  33.051064       3.928  3.926674  0.033746
 37.046853  33.051064       3.928  3.927210  0.020100
 37.246853  33.051064       3.928  3.927127  0.022218
 26.046853  33.251064       3.928  3.928186 -0.004729
 26.246853  33.251064       3.928  3.929943 -0.049462
 26.446853  33.251064       3.928  3.931545 -0.090253
 29.246853  33.251064       3.928  3.929074 -0.027342
 29.446853  33.251064       3.928  3.928780 -0.019854
 29.646853  33.251064       3.928  3.928474 -0.012070
 29.846853  33.251064       3.928  3.928168 -0.004286
 30.046853  33.251064       3.928  3.927913  0.002217
 30.246853  33.251064       3.928  3.927876  0.003153
 30.446853  33.251064       3.928  3.927762  0.006060
 30.646853  33.251064       3.928  3.927536  0.011823
 30.846853  33.251064       3.928  3.927270  0.018573
 31.046853  33.251064       3.928  3.927197  0.020445
 31.246853  33.251064       3.928  3.927077  0.023499
 31.446853  33.251064       3.928  3.926847  0.029362
 31.646853  33.251064       3.928  3.926427  0.040052
 31.846853  33.251064       3.928  3.926452  0.039412
 32.046853  33.251064       3.928  3.926436  0.039806
 32.246853  33.251064       3.928  3.926262  0.044239
 32.446853  33.251064       3.928  3.925798  0.056063
 32.646853  33.251064       3.928  3.925378  0.066753
 32.846853  33.251064       3.928  3.925161  0.072271
 33.046853  33.251064       3.928  3.924823  0.080892
 33.246853  33.251064       3.928  3.924246  0.095573
 33.446853  33.251064       3.928  3.923056  0.125871
 33.646853  33.251064       3.928  3.922110  0.149961
 33.846853  33.251064       3.928  3.921372  0.168731
 34.046853  33.251064       3.928  3.920511  0.190654
 34.246853  33.251064       3.928  3.919158  0.225089
 34.446853  33.251064       3.928  3.918114  0.251692
 34.646853  33.251064       3.928  3.917879  0.257653
 34.846853  33.251064       3.928  3.917473  0.267999
 35.046853  33.251064       3.928  3.917210  0.274699
 35.246853  33.251064       3.928  3.917920  0.256619
 35.446853  33.251064       3.928  3.919112  0.226272
 35.646853  33.251064       3.928  3.920074  0.201787
 35.846853  33.251064       3.928  3.920904  0.180653
 36.046853  33.251064       3.928  3.922746  0.133753
 36.246853  33.251064       3.928  3.924234  0.095869
 36.446853  33.251064       3.928  3.925016  0.075966
 36.646853  33.251064       3.928  3.925715  0.058181
 36.846853  33.251064       3.928  3.926388  0.041037
 37.046853  33.251064       3.928  3.927127  0.022218
 37.246853  33.251064       3.928  3.927127  0.022218
 25.646853  33.451064       3.928  3.926969  0.026258
 25.846853  33.451064       3.928  3.927392  0.015469
 26.046853  33.451064       3.928  3.928927 -0.023598
 26.246853  33.451064       3.928  3.930274 -0.057886
 26.446853  33.451064       3.928  3.931605 -0.091780
 26.646853  33.451064       3.928  3.932983 -0.126856
 26.846853  33.451064       3.928  3.934964 -0.177303
 27.046853  33.451064       3.928  3.935593 -0.193314
 27.246853  33.451064       3.928  3.935839 -0.199570
 27.446853  33.451064       3.928  3.936089 -0.205926
 27.646853  33.451064       3.928  3.936307 -0.211492
 27.846853  33.451064       3.928  3.935775 -0.197945
 28.046853  33.451064       3.928  3.935220 -0.183806
 28.246853  33.451064       3.928  3.934672 -0.169864
 28.446853  33.451064       3.928  3.934043 -0.153853
 28.646853  33.451064       3.928  3.933188 -0.132078
 28.846853  33.451064       3.928  3.932741 -0.120698
 29.046853  33.451064       3.928  3.931717 -0.094637
 29.246853  33.451064       3.928  3.930527 -0.064339
 29.446853  33.451064       3.928  3.929573 -0.040052
 29.646853  33.451064       3.928  3.929345 -0.034239
 29.846853  33.451064       3.928  3.929080 -0.027490
 30.046853  33.451064       3.928  3.928704 -0.017932
 30.246853  33.451064       3.928  3.928321 -0.008178
 30.446853  33.451064       3.928  3.928286 -0.007291
 30.646853  33.451064       3.928  3.928325 -0.008276
 30.846853  33.451064       3.928  3.928093 -0.002365
 31.046853  33.451064       3.928  3.927801  0.005074
 31.246853  33.451064       3.928  3.927627  0.009508
 31.446853  33.451064       3.928  3.927733  0.006798
 31.646853  33.451064       3.928  3.927675  0.008276
 31.846853  33.451064       3.928  3.927487  0.013055
 32.046853  33.451064       3.928  3.927330  0.017046
 32.246853  33.451064       3.928  3.927228  0.019657
 32.446853  33.451064       3.928  3.927031  0.024682
 32.646853  33.451064       3.928  3.926475  0.038820
 32.846853  33.451064       3.928  3.925935  0.052565
 33.046853  33.451064       3.928  3.925622  0.060546
 33.246853  33.451064       3.928  3.924838  0.080498
 33.446853  33.451064       3.928  3.923116  0.124344
 33.646853  33.451064       3.928  3.921527  0.164790
 33.846853  33.451064       3.928  3.920807  0.183116
 34.046853  33.451064       3.928  3.919975  0.204300
 34.246853  33.451064       3.928  3.918470  0.242628
 34.446853  33.451064       3.928  3.917059  0.278541
 34.646853  33.451064       3.928  3.916591  0.290463
 34.846853  33.451064       3.928  3.916267  0.298691
 35.046853  33.451064       3.928  3.916372  0.296030
 35.246853  33.451064       3.928  3.917148  0.276275
 35.446853  33.451064       3.928  3.918127  0.251347
 35.646853  33.451064       3.928  3.918996  0.229228
 35.846853  33.451064       3.928  3.920095  0.201245
 36.046853  33.451064       3.928  3.922274  0.145774
 36.246853  33.451064       3.928  3.924004  0.101731
 36.446853  33.451064       3.928  3.924701  0.083996
 36.646853  33.451064       3.928  3.925391  0.066409
 36.846853  33.451064       3.928  3.926131  0.047589
 37.046853  33.451064       3.928  3.927034  0.024583
 37.246853  33.451064       3.928  3.927127  0.022218
 25.446853  33.651064       3.928  3.929939 -0.049363
 25.646853  33.651064       3.928  3.927955  0.001133
 25.846853  33.651064       3.928  3.927785  0.005468
 26.046853  33.651064       3.928  3.929074 -0.027342
 26.246853  33.651064       3.928  3.930417 -0.061531
 26.446853  33.651064       3.928  3.931760 -0.095721
 26.646853  33.651064       3.928  3.933145 -0.130994
 26.846853  33.651064       3.928  3.934806 -0.173263
 27.046853  33.651064       3.928  3.935624 -0.194102
 27.246853  33.651064       3.928  3.935862 -0.200162
 27.446853  33.651064       3.928  3.936100 -0.206221
 27.646853  33.651064       3.928  3.936021 -0.204201
 27.846853  33.651064       3.928  3.935655 -0.194890
 28.046853  33.651064       3.928  3.935158 -0.182229
 28.246853  33.651064       3.928  3.934661 -0.169568
 28.446853  33.651064       3.928  3.934076 -0.154690
 28.646853  33.651064       3.928  3.933053 -0.128630
 28.846853  33.651064       3.928  3.932671 -0.118924
 29.046853  33.651064       3.928  3.932327 -0.110155
 29.246853  33.651064       3.928  3.931377 -0.085967
 29.446853  33.651064       3.928  3.930483 -0.063206
 29.646853  33.651064       3.928  3.930016 -0.051334
 29.846853  33.651064       3.928  3.929809 -0.046062
 30.046853  33.651064       3.928  3.929446 -0.036801
 30.246853  33.651064       3.928  3.929095 -0.027884
 30.446853  33.651064       3.928  3.928958 -0.024386
 30.646853  33.651064       3.928  3.929022 -0.026012
 30.846853  33.651064       3.928  3.928906 -0.023056
 31.046853  33.651064       3.928  3.928608 -0.015469
 31.246853  33.651064       3.928  3.928544 -0.013843
 31.446853  33.651064       3.928  3.928760 -0.019361
 31.646853  33.651064       3.928  3.928908 -0.023105
 31.846853  33.651064       3.928  3.928677 -0.017243
 32.046853  33.651064       3.928  3.928437 -0.011134
 32.246853  33.651064       3.928  3.928437 -0.011134
 32.446853  33.651064       3.928  3.928466 -0.011873
 32.646853  33.651064       3.928  3.927861  0.003547
 32.846853  33.651064       3.928  3.927164  0.021282
 33.046853  33.651064       3.928  3.926104  0.048279
 33.246853  33.651064       3.928  3.925171  0.072025
 33.446853  33.651064       3.928  3.923631  0.111239
 33.646853  33.651064       3.928  3.922148  0.148976
 33.846853  33.651064       3.928  3.920525  0.190309
 34.046853  33.651064       3.928  3.919313  0.221148
 34.246853  33.651064       3.928  3.918003  0.254500
 34.446853  33.651064       3.928  3.916904  0.282482
 34.646853  33.651064       3.928  3.916147  0.301745
 34.846853  33.651064       3.928  3.915915  0.307657
 35.046853  33.651064       3.928  3.915875  0.308691
 35.246853  33.651064       3.928  3.916676  0.288296
 35.446853  33.651064       3.928  3.917686  0.262580
 35.646853  33.651064       3.928  3.918917  0.231247
 35.846853  33.651064       3.928  3.920221  0.198043
 36.046853  33.651064       3.928  3.922046  0.151587
 36.246853  33.651064       3.928  3.923456  0.115673
 36.446853  33.651064       3.928  3.924735  0.083109
 36.646853  33.651064       3.928  3.925289  0.069020
 36.846853  33.651064       3.928  3.925941  0.052417
 37.046853  33.651064       3.928  3.926535  0.037293
 37.246853  33.651064       3.928  3.926889  0.028278
 25.246853  33.851064       3.928  3.938703 -0.272482
 25.446853  33.851064       3.928  3.936023 -0.204251
 25.646853  33.851064       3.928  3.936807 -0.224203
 25.846853  33.851064       3.928  3.938210 -0.259919
 26.046853  33.851064       3.928  3.938910 -0.277753
 26.246853  33.851064       3.928  3.939982 -0.305046
 26.446853  33.851064       3.928  3.939860 -0.301942
 26.646853  33.851064       3.928  3.940888 -0.328101
 26.846853  33.851064       3.928  3.941716 -0.349187
 27.046853  33.851064       3.928  3.943556 -0.396037
 27.246853  33.851064       3.928  3.943117 -0.384854
 27.446853  33.851064       3.928  3.940683 -0.322879
 27.646853  33.851064       3.928  3.936921 -0.227109
 27.846853  33.851064       3.928  3.938126 -0.257801
 28.046853  33.851064       3.928  3.937815 -0.249869
 28.246853  33.851064       3.928  3.936178 -0.208192
 28.446853  33.851064       3.928  3.933919 -0.150700
 28.646853  33.851064       3.928  3.933093 -0.129664
 28.846853  33.851064       3.928  3.932979 -0.126757
 29.046853  33.851064       3.928  3.932296 -0.109367
 29.246853  33.851064       3.928  3.931950 -0.100549
 29.446853  33.851064       3.928  3.931125 -0.079562
 29.646853  33.851064       3.928  3.930562 -0.065226
 29.846853  33.851064       3.928  3.930316 -0.058970
 30.046853  33.851064       3.928  3.930160 -0.054979
 30.246853  33.851064       3.928  3.929881 -0.047885
 30.446853  33.851064       3.928  3.929658 -0.042220
 30.646853  33.851064       3.928  3.929649 -0.041973
 30.846853  33.851064       3.928  3.929627 -0.041431
 31.046853  33.851064       3.928  3.929496 -0.038081
 31.246853  33.851064       3.928  3.929564 -0.039806
 31.446853  33.851064       3.928  3.929767 -0.044978
 31.646853  33.851064       3.928  3.929910 -0.048624
 31.846853  33.851064       3.928  3.929910 -0.048624
 32.046853  33.851064       3.928  3.929769 -0.045028
 32.246853  33.851064       3.928  3.929660 -0.042269
 32.446853  33.851064       3.928  3.929583 -0.040298
 32.646853  33.851064       3.928  3.929238 -0.031529
 32.846853  33.851064       3.928  3.928313 -0.007981
 33.046853  33.851064       3.928  3.926640  0.034633
 33.246853  33.851064       3.928  3.925488  0.063945
 33.446853  33.851064       3.928  3.924331  0.093405
 33.646853  33.851064       3.928  3.922696  0.135034
 33.846853  33.851064       3.928  3.920360  0.194496
 34.046853  33.851064       3.928  3.918679  0.237307
 34.246853  33.851064       3.928  3.917552  0.265979
 34.446853  33.851064       3.928  3.916705  0.287557
 34.646853  33.851064       3.928  3.915937  0.307115
 34.846853  33.851064       3.928  3.915501  0.318199
 35.046853  33.851064       3.928  3.915565  0.316574
 35.246853  33.851064       3.928  3.916124  0.302336
 35.446853  33.851064       3.928  3.917082  0.277950
 35.646853  33.851064       3.928  3.918980  0.229622
 35.846853  33.851064       3.928  3.920395  0.193609
 36.046853  33.851064       3.928  3.921558  0.164001
 36.246853  33.851064       3.928  3.922926  0.129171
 36.446853  33.851064       3.928  3.924240  0.095721
 36.646853  33.851064       3.928  3.925268  0.069561
 36.846853  33.851064       3.928  3.925846  0.054831
 37.046853  33.851064       3.928  3.926030  0.050151
 25.046853  34.051064       3.928  3.947959 -0.508114
 25.246853  34.051064       3.928  3.943905 -0.404905
 25.446853  34.051064       3.928  3.945391 -0.442740
 25.646853  34.051064       3.928  3.947860 -0.505601
 25.846853  34.051064       3.928  3.949300 -0.542254
 26.046853  34.051064       3.928  3.949592 -0.549693
 26.246853  34.051064       3.928  3.949598 -0.549841
 26.446853  34.051064       3.928  3.954091 -0.664233
 26.646853  34.051064       3.928  3.957735 -0.756998
 26.846853  34.051064       3.928  3.958755 -0.782960
 27.046853  34.051064       3.928  3.955664 -0.704285
 27.246853  34.051064       3.928  3.954608 -0.677387
 27.446853  34.051064       3.928  3.954712 -0.680047
 27.646853  34.051064       3.928  3.952001 -0.611027
 27.846853  34.051064       3.928  3.947307 -0.491512
 28.046853  34.051064       3.928  3.944882 -0.429783
 28.246853  34.051064       3.928  3.943827 -0.402934
 28.446853  34.051064       3.928  3.942002 -0.356478
 28.646853  34.051064       3.928  3.938974 -0.279379
